calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
identity,34960.2,3907.3723532608697,0.0,real,764.76475712,868.7368913233513,1.0,gate_planes_mbv3small_yolo11n,0.9061802510313663,0.8952080418956886,0.6608958075065993,0.8834839996282972,0.861592092681324,0.8248649407736455,0.7580357020912749,0.6734402026632587,0.5340051000830509,0.2620479407210361,0.010099803497051715,5297,1,5297,0.0,35724.96475712,4776.1092445842205
identity,6243.599999999999,697.824097826087,0.8214083443458562,real,764.76475712,868.7368913233513,0.8953488372093024,gate_planes_mbv3small_yolo11n,0.8571742922084318,0.8465089725136578,0.6293067395157771,0.8350780025648856,0.8138598310959532,0.7785800396584985,0.7297801303632832,0.6467809668089199,0.5177347341276431,0.2574512514625039,0.010119174353994623,946,1,5297,0.05,7008.36475712,1566.5609891494382
identity,5458.2,610.0428423913044,0.8438738908816311,real,764.76475712,868.7368913233513,0.873546511627907,gate_planes_mbv3small_yolo11n,0.8470234196946235,0.836175525935222,0.6220676726404085,0.8158039512398495,0.8037824174387379,0.769077320620056,0.7212777039376258,0.6474189433891168,0.5123896590248513,0.2576066759481927,0.010121109175810179,827,1,5297,0.1,6222.96475712,1478.7797337146558
identity,5049.0,564.3080706521739,0.8555786294128752,real,764.76475712,868.7368913233513,0.8633720930232558,gate_planes_mbv3small_yolo11n,0.8374077747149109,0.8267533062806874,0.617529637693093,0.8153140863408187,0.794528667216207,0.7685500770532859,0.7127401831519838,0.6397938369454763,0.5124462897920684,0.2576402700058469,0.010121885429644163,765,1,5297,0.15000000000000002,5813.76475712,1433.0449619755252
identity,4877.4,545.128972826087,0.860487068151784,real,764.76475712,868.7368913233513,0.8575581395348837,gate_planes_mbv3small_yolo11n,0.827285376918393,0.8074552057976667,0.6103049823567996,0.7963511688610947,0.7847598867704979,0.7510578364897913,0.7134433653709789,0.6410597352771586,0.5135134185708087,0.2580003875695459,0.010123441942061058,739,1,5297,0.2,5642.164757119999,1413.8658641494383
identity,4666.2,521.5239293478261,0.8665282235227487,real,764.76475712,868.7368913233513,0.8546511627906976,gate_planes_mbv3small_yolo11n,0.827285376918393,0.8074552057976667,0.6103049823567996,0.7963511688610947,0.7847598867704979,0.7510578364897913,0.7134433653709789,0.6410597352771586,0.5135134185708087,0.2580003875695459,0.010123441942061058,707,1,5297,0.25,5430.96475712,1390.2608206711775
identity,4534.2,506.7707771739131,0.8703039456296017,real,764.76475712,868.7368913233513,0.8473837209302325,gate_planes_mbv3small_yolo11n,0.8180663109145351,0.8074316884256262,0.6093650173022,0.7963342821311619,0.7847206378412277,0.7510468182379156,0.7134269816600487,0.6410097288044413,0.5134807017953339,0.25800958126964946,0.010123441942061058,687,1,5297,0.30000000000000004,5298.96475712,1375.5076684972644
identity,4415.4,493.4929402173913,0.8737020955257693,real,764.76475712,868.7368913233513,0.8415697674418605,gate_planes_mbv3small_yolo11n,0.8179926955486289,0.8073382080500835,0.6092699519185304,0.7962041145560798,0.7845981916085709,0.7508982179550975,0.7133153737021708,0.6407757829372246,0.5132646228002363,0.25818641478793575,0.01012589723927629,669,1,5297,0.35000000000000003,5180.164757119999,1362.2298315407427
identity,4276.8,478.00213043478266,0.8776666037379649,real,764.76475712,868.7368913233513,0.8343023255813954,gate_planes_mbv3small_yolo11n,0.8177390148137654,0.8071060967947646,0.6064967322398251,0.7869855004247343,0.7755228143814418,0.7506120089043153,0.7049382680548342,0.6405390687589699,0.5131821405130398,0.25821651251311,0.01012589723927629,648,1,5297,0.4,5041.564757120001,1346.739021758134
identity,4105.2,458.82303260869566,0.8825750424768737,real,764.76475712,868.7368913233513,0.813953488372093,gate_planes_mbv3small_yolo11n,0.8082014673474153,0.7975760760896081,0.6023235602271547,0.7865157770900059,0.7750338434965127,0.7415384872158042,0.7046614413062465,0.6328703372823169,0.512745225361038,0.25396626756035556,0.01012667952224474,622,1,5297,0.45,4869.96475712,1327.559923932047
identity,4019.3999999999996,449.2334836956522,0.8850292618463281,real,764.76475712,868.7368913233513,0.8037790697674418,gate_planes_mbv3small_yolo11n,0.8079142332073163,0.7973171573325724,0.5997095129194253,0.7772826333536694,0.7659664286069585,0.7413073720665755,0.7042251856816023,0.6326404223910251,0.5063312971822399,0.2539833282027789,0.010127071169515367,609,1,5297,0.5,4784.164757119999,1317.9703750190035
identity,3900.6,435.9556467391305,0.8884274117424957,real,764.76475712,868.7368913233513,0.7906976744186046,gate_planes_mbv3small_yolo11n,0.7985119840564807,0.7879312898377477,0.5969478155318697,0.7770890792303202,0.7657124902625794,0.7410448763614429,0.6960618391211575,0.6325213325080238,0.5064148177975123,0.2540625906656213,0.010127855477811419,591,1,5297,0.55,4665.36475712,1304.6925380624818
identity,3834.6,428.5790706521739,0.8903152727959223,real,764.76475712,868.7368913233513,0.7834302325581395,gate_planes_mbv3small_yolo11n,0.7984579907149025,0.7878684952612682,0.5968677560349713,0.776988831924682,0.7655855575014134,0.7409178796782063,0.695998033556223,0.6324350751389083,0.5063291508085328,0.25396661792792424,0.010129927837653218,581,1,5297,0.6000000000000001,4599.36475712,1297.3159619755252
identity,3775.2,421.9401521739131,0.892014347744006,real,764.76475712,868.7368913233513,0.7776162790697675,gate_planes_mbv3small_yolo11n,0.7983587821987648,0.7877708572220501,0.5960128622216971,0.7768529099115431,0.765407483078628,0.7320859949779851,0.6959963937565449,0.632437326164572,0.5069071055747518,0.2541780801285479,0.0101336892035834,572,1,5297,0.65,4539.96475712,1290.6770434972643
identity,3715.7999999999997,415.30123369565223,0.8937134226920899,real,764.76475712,868.7368913233513,0.7718023255813954,gate_planes_mbv3small_yolo11n,0.7982699170818114,0.7877116795346122,0.595956015376156,0.7767610373725143,0.7653087491696624,0.7320311309821272,0.695942094437334,0.632342943061452,0.506856186524211,0.254202332032518,0.010134083565317044,563,1,5297,0.7000000000000001,4480.56475712,1284.0381250190035
