bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.25
interior,temperature,0.8613957084863716,real,0.9042709867452136,gate_planes_resnet18_temperature,0.8666561766263645,0.8560975820319494,0.5900783713314828,0.8348065791134605,0.8032839694757374,0.7682943016419248,0.7062980087273881,0.5796417485259406,0.36772403575990986,0.11490529518511,0.0030760162270417834,1,5173,5173,boundary,0.25
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.30000000000000004
interior,temperature,0.8662284941040016,real,0.8969072164948454,gate_planes_resnet18_temperature,0.8574529186075185,0.8469308766784045,0.5873511214027994,0.8258386557630568,0.8032103999779143,0.7682551796396271,0.7063089470934972,0.579740557287928,0.3677875027042298,0.11491016004877588,0.0030760162270417834,1,5173,5173,boundary,0.30000000000000004
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.35000000000000003
interior,temperature,0.870481345447516,real,0.8924889543446245,gate_planes_resnet18_temperature,0.8574443545538055,0.8468844292026905,0.5873300544268574,0.8258165712594706,0.8031587218359525,0.7682103837044727,0.7062878660324329,0.5797060039222611,0.36780435610735723,0.1149118414230888,0.0030760162270417834,1,5173,5173,boundary,0.35000000000000003
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.4
interior,temperature,0.8737676396675044,real,0.8851251840942562,gate_planes_resnet18_temperature,0.8574248605507794,0.8469117779508691,0.5873524024036307,0.8258175960020884,0.8031559424622625,0.7682373509990592,0.7063828335951657,0.5797665888711291,0.36783631879674195,0.1149147385811699,0.0030760162270417834,1,5173,5173,boundary,0.4
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.45
interior,temperature,0.8758940653392615,real,0.8807069219440353,gate_planes_resnet18_temperature,0.8573883723075644,0.8468870439796264,0.587338312270584,0.8257998161890654,0.8031216406065699,0.7682122690418328,0.7063846086470492,0.5797665888711291,0.36783202825479006,0.1149147385811699,0.0030760162270417834,1,5173,5173,boundary,0.45
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.5
interior,temperature,0.8776338681616084,real,0.8777614138438881,gate_planes_resnet18_temperature,0.8571437905600258,0.8466582948492124,0.5866697116710461,0.8255677138258919,0.8027606248208448,0.768029859502723,0.7061836260357529,0.5795680036787407,0.3627940450218439,0.11491514218838372,0.0030760162270417834,1,5173,5173,boundary,0.5
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.55
interior,temperature,0.8807268509568915,real,0.8703976435935199,gate_planes_resnet18_temperature,0.857049676715128,0.8465775327088341,0.5866442420206266,0.8255169286400299,0.802758690389865,0.7679380822526969,0.7061940067814135,0.5795898946742135,0.36282328227583405,0.11491830954120957,0.0030760162270417834,1,5173,5173,boundary,0.55
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.6000000000000001
interior,temperature,0.8816934080804175,real,0.8674521354933726,gate_planes_resnet18_temperature,0.8477449553999902,0.8373369841260713,0.5829103940069158,0.8252057341111683,0.7939034985420804,0.7592579603876773,0.7057983727322281,0.5791194730816069,0.3627458078462843,0.11491513761500953,0.0030760162270417834,1,5173,5173,boundary,0.6000000000000001
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.65
interior,temperature,0.8830465880533539,real,0.8630338733431517,gate_planes_resnet18_temperature,0.8474998245545112,0.8370581716350542,0.5810909549768906,0.8160954568411657,0.7935476866705237,0.7588312028148354,0.6976048840958706,0.5793066591520817,0.3629257493438974,0.11496389843392416,0.0030760162270417834,1,5173,5173,boundary,0.65
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.7000000000000001
interior,temperature,0.8843997680262904,real,0.8571428571428571,gate_planes_resnet18_temperature,0.8471987063705527,0.8367099343608866,0.5806812027549334,0.8157166128333522,0.7930489762324167,0.7582825444850907,0.6973380803765705,0.5784637115931455,0.36209952942407336,0.11487791564620371,0.0030760162270417834,1,5173,5173,boundary,0.7000000000000001
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.75
interior,temperature,0.8867195051227528,real,0.8424153166421208,gate_planes_resnet18_temperature,0.8379012905311024,0.8274882048045317,0.576348311268432,0.815410572970885,0.7841436557113663,0.7496885597361284,0.6972878922153294,0.5717268676824258,0.36200387266974227,0.11475455295832915,0.0030776434044788564,1,5173,5173,boundary,0.75
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.8
interior,temperature,0.8890392422192152,real,0.8321060382916053,gate_planes_resnet18_temperature,0.8375933239377468,0.8271081574806253,0.5752903188714678,0.8064107929313092,0.7838749022872084,0.7495243038152863,0.6968739188191055,0.5717621206362484,0.3618754380966256,0.11480258730604317,0.0030776434044788564,1,5173,5173,boundary,0.8
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.8500000000000001
interior,temperature,0.8919389135897932,real,0.8114874815905744,gate_planes_resnet18_temperature,0.8278090759781903,0.8173766698007318,0.5697667457214988,0.7966668745516458,0.7742074824489547,0.7401902585487617,0.6884359709605357,0.5721441286133669,0.362540051961888,0.1152110798667131,0.0030858644842001906,1,5173,5173,boundary,0.8500000000000001
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.9
interior,temperature,0.8954185192344868,real,0.7879234167893961,gate_planes_resnet18_temperature,0.8086107453956808,0.8073010288588969,0.561691619162733,0.7866500635338206,0.7642106572168375,0.7305553607476871,0.6791996885821926,0.5645623919133664,0.3573862908200538,0.11535410007459508,0.0030858644842001906,1,5173,5173,boundary,0.9
boundary,temperature,0.9758064516129032,real,0.3333333333333333,gate_planes_resnet18_temperature,0.19405940594059407,0.19405940594059407,0.09584158415841584,0.19405940594059407,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0,0.0,1,124,124,boundary,0.9500000000000001
interior,temperature,0.9043108447709259,real,0.7260677466863034,gate_planes_resnet18_temperature,0.7690738356401904,0.7679009273066195,0.5343253477445568,0.7474019127249102,0.7253708105985999,0.6922314976912927,0.6425554785715976,0.5387642832715385,0.3445208125113332,0.11234472589987109,0.0030891932296145033,1,5173,5173,boundary,0.9500000000000001
boundary,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,124,124,boundary,1.0
interior,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5173,5173,boundary,1.0
