calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
isotonic,974779.5025592321,108932.92932660552,0.0,real,26506.544636416,2931.176081983722,1.0,gate_planes_tiny,0.9151257181537812,0.9042543076046732,0.6147770516815452,0.8824829661262232,0.8495620928477391,0.8022976611576149,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,5297,0.0,1001286.0471956481,111864.10540858924
isotonic,311738.055000064,34837.149760103785,0.6801963375495563,real,26506.544636416,2931.176081983722,0.9331395348837209,gate_planes_tiny,0.8959054709344734,0.8851586947268592,0.6038652401551734,0.8637998673761772,0.831124869620746,0.784797976652482,0.7179300624300519,0.580650224534453,0.36251562701832035,0.11369521359760895,0.003074394660561391,1694,1,5297,0.05,338244.59963648004,37768.325842087506
isotonic,203531.45739673602,22744.915959076025,0.7912025674910327,real,26506.544636416,2931.176081983722,0.873546511627907,gate_planes_tiny,0.8571798816915498,0.8465535452323735,0.5840839233983444,0.8342850317064517,0.8024149109378113,0.7652597289180963,0.693179583892741,0.566369694625939,0.3581274273655678,0.11438851490379393,0.0030809147091179706,1106,1,5297,0.1,230038.00203315204,25676.092041059746
isotonic,176847.857647616,19762.987555761356,0.8185765527657165,real,26506.544636416,2931.176081983722,0.8488372093023255,gate_planes_tiny,0.8468784253381626,0.8362805148489181,0.5766665608703103,0.8152886015058324,0.7919317049466924,0.7480855828156505,0.6850098706423565,0.5665611875444765,0.3589805929528857,0.11456821339901005,0.0030809147091179706,961,1,5297,0.15000000000000002,203354.40228403202,22694.163637745078
isotonic,168014.66600652802,18775.866429146845,0.8276382858221635,real,26506.544636416,2931.176081983722,0.8372093023255814,gate_planes_tiny,0.8466496800214255,0.8361152864748388,0.5759242297256401,0.8154292847168126,0.7837333922597369,0.7484051477300285,0.6853302691980337,0.566629279304336,0.3591705618328496,0.11469518690803196,0.0030842088103050927,913,1,5297,0.2,194521.21064294403,21707.042511130567
isotonic,138018.619392,15423.767603351735,0.8584104209930149,real,26506.544636416,2931.176081983722,0.7863372093023255,gate_planes_tiny,0.8175207189001359,0.8071214340227603,0.5594446408565846,0.7866198760578638,0.7640158436641651,0.728896903641241,0.6673941304632858,0.5511201030437132,0.3536582700661021,0.11500658333087982,0.003092545375699567,750,1,5297,0.25,164525.16402841598,18354.943685335456
isotonic,135258.24700416002,15115.2922512847,0.8612422125731546,real,26506.544636416,2931.176081983722,0.7805232558139535,gate_planes_tiny,0.8080711572348158,0.7976484710247893,0.5557321626745184,0.7860454140513109,0.7547999885900252,0.7200227102424723,0.6672036213312625,0.551485852531594,0.35391765556012234,0.11503252587755157,0.003094230301240563,735,1,5297,0.30000000000000004,161764.79164057603,18046.46833326842
isotonic,135258.24700416002,15115.2922512847,0.8612422125731546,real,26506.544636416,2931.176081983722,0.7805232558139535,gate_planes_tiny,0.8080711572348158,0.7976484710247893,0.5557321626745184,0.7860454140513109,0.7547999885900252,0.7200227102424723,0.6672036213312625,0.551485852531594,0.35391765556012234,0.11503252587755157,0.003094230301240563,735,1,5297,0.35000000000000003,161764.79164057603,18046.46833326842
isotonic,118143.93819955201,13202.745068469085,0.8787993203700207,real,26506.544636416,2931.176081983722,0.7325581395348837,gate_planes_tiny,0.7883168547541115,0.7780687797991004,0.5432293306048666,0.7666771857890423,0.7355803485504471,0.7093992207160278,0.6490860055581689,0.5422725692810372,0.34789439190065646,0.1118969199475377,0.003101029752537206,642,1,5297,0.4,144650.48283596803,16133.921150452807
isotonic,105078.175563776,11742.628402018454,0.8922031338493487,real,26506.544636416,2931.176081983722,0.688953488372093,gate_planes_tiny,0.7684795321958108,0.7582985739348667,0.5285844266561879,0.738202352363226,0.7161042182112077,0.691043891590377,0.6311549500898296,0.5261931289876435,0.3410023862243984,0.11225730662566537,0.0031079263388523724,571,1,5297,0.45,131584.720200192,14673.804484002176
