bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
<32px,temperature,0.9267813267813267,real,0.42105263157894735,gate_planes_resnet18_temperature,0.15931528754416702,0.15931528754416702,0.0718298383471627,0.15597740869585722,0.12748241457108297,0.06047223912796078,0.04225939835362846,0.011001100110011002,0.0012376237623762376,0.0012376237623762376,0.0,1,2035,2035,size_bucket,0.1
>256px,temperature,0.7012987012987013,real,0.9737827715355806,gate_planes_resnet18_temperature,0.8553060662160947,0.8324347389574979,0.46988814778162713,0.7633663529553385,0.6784453105022665,0.5881759385517118,0.4717281924596085,0.30836010701153593,0.14921487503506564,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.1
32-96px,temperature,0.8887900355871886,real,0.7431192660550459,gate_planes_resnet18_temperature,0.8006830840380444,0.7908608229349133,0.5495621077854356,0.780401015972702,0.7694707947104698,0.7472976980002302,0.6932050976685374,0.576153708325062,0.29416862392925075,0.043105204772395316,0.000275027502750275,1,1124,1124,size_bucket,0.15000000000000002
96-256px,temperature,0.7512355848434926,real,0.9522184300341296,gate_planes_resnet18_temperature,0.9467488014511152,0.9362989734029246,0.676126033961266,0.9254373909564243,0.9045218425318053,0.8707418645493579,0.8220006396197105,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.15000000000000002
<32px,temperature,0.9498771498771499,real,0.3684210526315789,gate_planes_resnet18_temperature,0.10339085177102067,0.10339085177102067,0.050981478844393815,0.10339085177102067,0.08361227202228949,0.058499256519058504,0.03946955781551006,0.015232292460015234,0.0014144271570014143,0.0014144271570014143,0.0,1,2035,2035,size_bucket,0.15000000000000002
>256px,temperature,0.70995670995671,real,0.9700374531835206,gate_planes_resnet18_temperature,0.8552336276335109,0.8323429063594648,0.4691107107549361,0.7632888942083971,0.6712062820448778,0.5881071214854006,0.47163979754181534,0.30823270996243574,0.14920587218630707,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.15000000000000002
32-96px,temperature,0.9012455516014235,real,0.7155963302752294,gate_planes_resnet18_temperature,0.8007417558829939,0.7909420592224228,0.5498081794554295,0.7804135663259467,0.7695037279658785,0.74722637557936,0.6939622569659805,0.5771460430453107,0.2946833312960599,0.04318765076759069,0.000275027502750275,1,1124,1124,size_bucket,0.2
96-256px,temperature,0.7561779242174629,real,0.9522184300341296,gate_planes_resnet18_temperature,0.9467488014511152,0.9362989734029246,0.676126033961266,0.9254373909564243,0.9045218425318053,0.8707418645493579,0.8220006396197105,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.2
<32px,temperature,0.9582309582309583,real,0.3684210526315789,gate_planes_resnet18_temperature,0.10339085177102067,0.10339085177102067,0.050981478844393815,0.10339085177102067,0.08361227202228949,0.058499256519058504,0.03946955781551006,0.015232292460015234,0.0014144271570014143,0.0014144271570014143,0.0,1,2035,2035,size_bucket,0.2
>256px,temperature,0.7142857142857143,real,0.9662921348314607,gate_planes_resnet18_temperature,0.8463613007269837,0.8324917484841698,0.46827309958712365,0.7633719111500351,0.6713147559411343,0.5881825153328152,0.47169081587041,0.30825788144149757,0.14921017079703908,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.2
32-96px,temperature,0.9092526690391459,real,0.7064220183486238,gate_planes_resnet18_temperature,0.8007258879104373,0.7909420592224228,0.5498065926581738,0.7804135663259467,0.7695037279658785,0.74722637557936,0.6939622569659805,0.5771460430453107,0.2946833312960599,0.04318765076759069,0.000275027502750275,1,1124,1124,size_bucket,0.25
96-256px,temperature,0.7602965403624382,real,0.9488054607508533,gate_planes_resnet18_temperature,0.9467488014511152,0.9362989734029246,0.676126033961266,0.9254373909564243,0.9045218425318053,0.8707418645493579,0.8220006396197105,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.25
<32px,temperature,0.9675675675675676,real,0.21052631578947367,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.25
>256px,temperature,0.7175324675324676,real,0.9662921348314607,gate_planes_resnet18_temperature,0.8463613007269837,0.8324917484841698,0.46827309958712365,0.7633719111500351,0.6713147559411343,0.5881825153328152,0.47169081587041,0.30825788144149757,0.14921017079703908,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.25
32-96px,temperature,0.9190391459074733,real,0.6788990825688074,gate_planes_resnet18_temperature,0.7909073460918227,0.781126095242146,0.5460640621314281,0.7708764766809059,0.7599880966086197,0.7472833310133337,0.6943745332739076,0.5776596556573793,0.2949463227524941,0.04320373649092049,0.000275027502750275,1,1124,1124,size_bucket,0.30000000000000004
96-256px,temperature,0.7627677100494233,real,0.9488054607508533,gate_planes_resnet18_temperature,0.9467488014511152,0.9362989734029246,0.676126033961266,0.9254373909564243,0.9045218425318053,0.8707418645493579,0.8220006396197105,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.30000000000000004
<32px,temperature,0.9714987714987715,real,0.21052631578947367,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.30000000000000004
>256px,temperature,0.7207792207792207,real,0.9588014981273408,gate_planes_resnet18_temperature,0.8463711258630724,0.8325008849805466,0.46827585622223983,0.7633805158687309,0.6713147559411343,0.5881825153328152,0.47169081587041,0.30825788144149757,0.14921017079703908,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.30000000000000004
32-96px,temperature,0.9225978647686833,real,0.6697247706422018,gate_planes_resnet18_temperature,0.7812532780111524,0.7811170104267608,0.5450776663203215,0.7708341703551267,0.7599365129390134,0.7472642817327834,0.6942760788167303,0.577594615993544,0.2950162880600103,0.04320939936534395,0.000275027502750275,1,1124,1124,size_bucket,0.35000000000000003
96-256px,temperature,0.7652388797364086,real,0.9488054607508533,gate_planes_resnet18_temperature,0.9467488014511152,0.9362989734029246,0.676126033961266,0.9254373909564243,0.9045218425318053,0.8707418645493579,0.8220006396197105,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.35000000000000003
<32px,temperature,0.9773955773955774,real,0.21052631578947367,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.35000000000000003
>256px,temperature,0.724025974025974,real,0.951310861423221,gate_planes_resnet18_temperature,0.8463914925293484,0.8325553326223291,0.46826564588822644,0.7633620491262643,0.6711949950064454,0.588034846991904,0.47175907437550163,0.30828996927825203,0.1492188028250677,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.35000000000000003
32-96px,temperature,0.9252669039145908,real,0.6513761467889908,gate_planes_resnet18_temperature,0.7813335798916605,0.7811987121595639,0.5451980377367761,0.7708852700637142,0.7599861874086365,0.7472911117298133,0.6947218983908872,0.5779250401181798,0.2951440888901615,0.04321946121239303,0.000275027502750275,1,1124,1124,size_bucket,0.4
96-256px,temperature,0.770181219110379,real,0.9385665529010239,gate_planes_resnet18_temperature,0.9466619928011202,0.9362594317920816,0.6752226100768249,0.9165547587047447,0.9044836196635929,0.8707485248996869,0.8220069458057011,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.4
<32px,temperature,0.9813267813267813,real,0.21052631578947367,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.4
>256px,temperature,0.724025974025974,real,0.951310861423221,gate_planes_resnet18_temperature,0.8463914925293484,0.8325553326223291,0.46826564588822644,0.7633620491262643,0.6711949950064454,0.588034846991904,0.47175907437550163,0.30828996927825203,0.1492188028250677,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.4
32-96px,temperature,0.9297153024911032,real,0.6330275229357798,gate_planes_resnet18_temperature,0.7813168610856724,0.7811577903385488,0.5433959876879826,0.7708526813295021,0.7599858605368467,0.73808069488981,0.6860023709759611,0.5779250401181798,0.2951440888901615,0.04321946121239303,0.000275027502750275,1,1124,1124,size_bucket,0.45
96-256px,temperature,0.771004942339374,real,0.9385665529010239,gate_planes_resnet18_temperature,0.9466619928011202,0.9362594317920816,0.6752226100768249,0.9165547587047447,0.9044836196635929,0.8707485248996869,0.8220069458057011,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.45
<32px,temperature,0.9832923832923833,real,0.15789473684210525,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.45
>256px,temperature,0.7251082251082251,real,0.951310861423221,gate_planes_resnet18_temperature,0.8463914925293484,0.8325553326223291,0.46826564588822644,0.7633620491262643,0.6711949950064454,0.588034846991904,0.47175907437550163,0.30828996927825203,0.1492188028250677,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.45
32-96px,temperature,0.9314946619217082,real,0.6238532110091743,gate_planes_resnet18_temperature,0.7714219743750085,0.7713378689446342,0.5386701287103277,0.7611651760562643,0.7502733178266224,0.7379774308806328,0.685796586323639,0.5698687682884639,0.2954080217358598,0.043177115169401564,0.000275027502750275,1,1124,1124,size_bucket,0.5
96-256px,temperature,0.771004942339374,real,0.9385665529010239,gate_planes_resnet18_temperature,0.9466619928011202,0.9362594317920816,0.6752226100768249,0.9165547587047447,0.9044836196635929,0.8707485248996869,0.8220069458057011,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.5
<32px,temperature,0.9862407862407863,real,0.15789473684210525,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.5
>256px,temperature,0.7261904761904762,real,0.947565543071161,gate_planes_resnet18_temperature,0.8464339798244082,0.8325960382395515,0.46827982464881046,0.7633909106327958,0.6712040378122206,0.5880428556629138,0.4717663170721998,0.30829540829179564,0.1492188028250677,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.5
32-96px,temperature,0.9359430604982206,real,0.6055045871559633,gate_planes_resnet18_temperature,0.7712671876247384,0.7615868939965746,0.5359324305706732,0.7610653322917422,0.7504527073938092,0.7289316994251318,0.6771356157571028,0.5698694423625074,0.2955555945658799,0.043184804786495355,0.000275027502750275,1,1124,1124,size_bucket,0.55
96-256px,temperature,0.7726523887973641,real,0.9351535836177475,gate_planes_resnet18_temperature,0.9466729558476527,0.9362376729925208,0.6752252606161265,0.9165686957607031,0.9044969730261929,0.8707553790216341,0.8220101024112395,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.55
<32px,temperature,0.9901719901719902,real,0.10526315789473684,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.55
>256px,temperature,0.7272727272727273,real,0.9438202247191011,gate_planes_resnet18_temperature,0.8464339798244082,0.8325960382395515,0.46827982464881046,0.7633909106327958,0.6712040378122206,0.5880428556629138,0.4717663170721998,0.30829540829179564,0.1492188028250677,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.55
32-96px,temperature,0.9377224199288257,real,0.5871559633027523,gate_planes_resnet18_temperature,0.761381073524885,0.7517036693249054,0.5294392084407413,0.7512253522032326,0.7406370478738992,0.7190966725832456,0.6763113971656612,0.5608934350733462,0.290008349454149,0.042860059701338535,0.000275027502750275,1,1124,1124,size_bucket,0.6000000000000001
96-256px,temperature,0.7726523887973641,real,0.9351535836177475,gate_planes_resnet18_temperature,0.9466729558476527,0.9362376729925208,0.6752252606161265,0.9165686957607031,0.9044969730261929,0.8707553790216341,0.8220101024112395,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.6000000000000001
<32px,temperature,0.9916461916461916,real,0.10526315789473684,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.6000000000000001
>256px,temperature,0.7272727272727273,real,0.9438202247191011,gate_planes_resnet18_temperature,0.8464339798244082,0.8325960382395515,0.46827982464881046,0.7633909106327958,0.6712040378122206,0.5880428556629138,0.4717663170721998,0.30829540829179564,0.1492188028250677,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.6000000000000001
32-96px,temperature,0.9403914590747331,real,0.5688073394495413,gate_planes_resnet18_temperature,0.7417809248917544,0.7417191996939649,0.5221332107758779,0.7317289443878556,0.7306590762242745,0.7091684579873625,0.6679966914516762,0.5629844865545282,0.29174825846694546,0.043271040597667315,0.000275027502750275,1,1124,1124,size_bucket,0.65
96-256px,temperature,0.7734761120263591,real,0.931740614334471,gate_planes_resnet18_temperature,0.9466831126900942,0.9362442394443548,0.6752285802920368,0.9165720768689218,0.904503570044838,0.8707587154088839,0.8220132613619531,0.6946456889825218,0.4791529772916548,0.17742220528926728,0.0042899555378780345,1,1214,1214,size_bucket,0.65
<32px,temperature,0.9931203931203931,real,0.10526315789473684,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.65
>256px,temperature,0.7272727272727273,real,0.9438202247191011,gate_planes_resnet18_temperature,0.8464339798244082,0.8325960382395515,0.46827982464881046,0.7633909106327958,0.6712040378122206,0.5880428556629138,0.4717663170721998,0.30829540829179564,0.1492188028250677,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.65
32-96px,temperature,0.9421708185053381,real,0.5504587155963303,gate_planes_resnet18_temperature,0.7318674370016734,0.7317703615790236,0.5144088594436057,0.7218044339223678,0.7206733834724547,0.6991291979719993,0.6583821643328125,0.5539000112704211,0.2835499529142288,0.04273662446832498,0.000275027502750275,1,1124,1124,size_bucket,0.7000000000000001
96-256px,temperature,0.7742998352553542,real,0.9283276450511946,gate_planes_resnet18_temperature,0.9465498546502062,0.9361583999160754,0.6752018977226552,0.9164935489928322,0.9043500289398904,0.8706676233078746,0.8221506185838424,0.6947180499996225,0.47914588469163494,0.1774938696635276,0.0042910984810448595,1,1214,1214,size_bucket,0.7000000000000001
<32px,temperature,0.9945945945945946,real,0.10526315789473684,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.7000000000000001
>256px,temperature,0.7283549783549783,real,0.9400749063670412,gate_planes_resnet18_temperature,0.8465886715436686,0.832747533644435,0.4683387445312685,0.7635025765761974,0.6712778369068797,0.5880898678606182,0.4718002227252243,0.30830770359207416,0.1492231363364361,0.04194890602814154,0.009900990099009901,1,924,924,size_bucket,0.7000000000000001
32-96px,temperature,0.943950177935943,real,0.5412844036697247,gate_planes_resnet18_temperature,0.7318217383400705,0.7317335745064959,0.5134427886473665,0.7217497015487859,0.7111373983146055,0.6990412175429845,0.6584268411427091,0.5539480114325047,0.2835557405616265,0.042738635581131994,0.000275027502750275,1,1124,1124,size_bucket,0.75
96-256px,temperature,0.7767710049423394,real,0.9180887372013652,gate_planes_resnet18_temperature,0.9375028573116888,0.92709884130218,0.6732934785674178,0.9164003778914801,0.9041670216488014,0.8705846698961033,0.8220445225147024,0.6946083550036108,0.4789365607913422,0.17729933460101155,0.0042922447132567685,1,1214,1214,size_bucket,0.75
<32px,temperature,0.9955773955773956,real,0.05263157894736842,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.75
>256px,temperature,0.7337662337662337,real,0.9213483146067416,gate_planes_resnet18_temperature,0.8458160347075498,0.8232802815215635,0.4654325162044771,0.7541716924736812,0.6693482680848567,0.580886722661166,0.47191636782223745,0.30756978213424013,0.1493552558798331,0.042079766660634184,0.009900990099009901,1,924,924,size_bucket,0.75
32-96px,temperature,0.947508896797153,real,0.5229357798165137,gate_planes_resnet18_temperature,0.7220432941177388,0.7220157124125653,0.5096102159770199,0.7215404910415647,0.7109938410365234,0.6895128600456182,0.6492746291283389,0.5542040691121116,0.28346420215860985,0.04277803321437767,0.000275027502750275,1,1124,1124,size_bucket,0.8
96-256px,temperature,0.7817133443163097,real,0.9044368600682594,gate_planes_resnet18_temperature,0.9369888432490595,0.9264956000429412,0.6713692461618825,0.9159888832907832,0.8951376562744833,0.8702906584144668,0.8135710777266323,0.6946063598475852,0.47896028399537627,0.1773608540642408,0.0042922447132567685,1,1214,1214,size_bucket,0.8
<32px,temperature,0.9960687960687961,real,0.05263157894736842,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.8
>256px,temperature,0.7348484848484849,real,0.9176029962546817,gate_planes_resnet18_temperature,0.8458160347075498,0.8232802815215635,0.4654325162044771,0.7541716924736812,0.6693482680848567,0.580886722661166,0.47191636782223745,0.30756978213424013,0.1493552558798331,0.042079766660634184,0.009900990099009901,1,924,924,size_bucket,0.8
32-96px,temperature,0.9555160142348754,real,0.44954128440366975,gate_planes_resnet18_temperature,0.7022294097640893,0.6925616987135784,0.49463824614458723,0.6921322656621542,0.6817199187286006,0.6702975137590041,0.6316964427352755,0.5478727443681183,0.2845227893070121,0.04307465090528828,0.000275027502750275,1,1124,1124,size_bucket,0.8500000000000001
96-256px,temperature,0.7841845140032949,real,0.89419795221843,gate_planes_resnet18_temperature,0.9275791307927117,0.9171628723066592,0.6678222902093268,0.9067747856363991,0.8946378407986877,0.8613368538809392,0.8132425665833167,0.6949909438885588,0.4801707019523287,0.17802918054316758,0.004298025710499439,1,1214,1214,size_bucket,0.8500000000000001
<32px,temperature,0.9965601965601966,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.8500000000000001
>256px,temperature,0.737012987012987,real,0.9101123595505618,gate_planes_resnet18_temperature,0.8455567297202741,0.823355135179475,0.46543267089158996,0.754194075295529,0.6694252392742035,0.5809224338657937,0.47194760633635796,0.30758558586594437,0.14935914661867825,0.042079766660634184,0.009900990099009901,1,924,924,size_bucket,0.8500000000000001
32-96px,temperature,0.9599644128113879,real,0.4036697247706422,gate_planes_resnet18_temperature,0.6629938684580188,0.6629452110875258,0.47447358303962084,0.66262371804586,0.6522930561933984,0.6411574183156332,0.6126035927423962,0.5306122488048753,0.27819834745260147,0.0410333417931479,0.000275027502750275,1,1124,1124,size_bucket,0.9
96-256px,temperature,0.7899505766062603,real,0.8703071672354948,gate_planes_resnet18_temperature,0.9270936937612632,0.9166235478856647,0.6641024704401488,0.8972289410641979,0.8852881108179841,0.8604237145349785,0.8040652998108698,0.6874468518314044,0.48029433865803145,0.1782610140586465,0.00429919197844825,1,1214,1214,size_bucket,0.9
<32px,temperature,0.9975429975429976,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.9
>256px,temperature,0.7413419913419913,real,0.8951310861423221,gate_planes_resnet18_temperature,0.8363859419339238,0.8142944482763688,0.46160095141029434,0.7457485680592446,0.6613962029935854,0.5813582708278952,0.4718633433941159,0.3038612126839534,0.1490867931846347,0.04211374265021173,0.009900990099009901,1,924,924,size_bucket,0.9
32-96px,temperature,0.9661921708185054,real,0.3394495412844037,gate_planes_resnet18_temperature,0.5640418809919029,0.5640301360451663,0.40636218995530704,0.5637622518581747,0.563129465110644,0.552390116175919,0.5256939058951505,0.45688466489405505,0.23850202554083963,0.03488893072667532,0.0002985223145430121,1,1124,1124,size_bucket,0.9500000000000001
96-256px,temperature,0.8088962108731467,real,0.7918088737201365,gate_planes_resnet18_temperature,0.8981955775273653,0.8971250394618523,0.6522595876936748,0.8866143869894845,0.8661768148565318,0.8419843772238882,0.7949699218344652,0.6797982817181066,0.47500496616466775,0.17842379997690233,0.004302711183483294,1,1214,1214,size_bucket,0.9500000000000001
<32px,temperature,0.9995085995085995,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.9500000000000001
>256px,temperature,0.7543290043290043,real,0.850187265917603,gate_planes_resnet18_temperature,0.8173542524473145,0.803871646249286,0.4544433175641033,0.7352491573548035,0.6512574563308294,0.5723835064278452,0.46403519996592363,0.30187432468273145,0.1462847398511429,0.04222190223214629,0.009900990099009901,1,924,924,size_bucket,0.9500000000000001
32-96px,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1124,1124,size_bucket,1.0
96-256px,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1214,1214,size_bucket,1.0
<32px,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,1.0
>256px,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,924,924,size_bucket,1.0
