bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
<32px,temperature,0.9380835380835381,real,0.608,gate_small_vehicle_resnet18_temperature,0.21112462009278601,0.1883709254981708,0.08076287418578015,0.15747503286292228,0.11926972717317558,0.07518708311309205,0.03860814249529308,0.013062000540743357,0.003531563347417544,0.0009900990099009901,9.547724299913115e-06,1,2035,2035,size_bucket,0.45
>256px,temperature,0.5151515151515151,real,0.8259911894273128,gate_small_vehicle_resnet18_temperature,0.7205271187705377,0.6661543432738346,0.29226188884944865,0.5742112358711721,0.45016104029520554,0.2903541889490195,0.14974295180214228,0.05472636661984839,0.015707769033534855,0.0009738678785911378,6.000600060006001e-05,1,924,924,size_bucket,0.45
32-96px,temperature,0.6895017793594306,real,0.8394736842105263,gate_small_vehicle_resnet18_temperature,0.39902552578746775,0.38453287738582387,0.1813325510992657,0.34982361953339425,0.2998680992381342,0.2133391561225173,0.11614718011950642,0.04035849772083377,0.009453299087414413,0.0007616146230007616,1.5641374563996683e-05,1,1124,1124,size_bucket,0.5
96-256px,temperature,0.5535420098846787,real,0.797274275979557,gate_small_vehicle_resnet18_temperature,0.4504312030057165,0.4375803613120914,0.22116283116901037,0.41272534661257176,0.3626297291578009,0.2841916199867415,0.17401946849075525,0.07188247586570103,0.01626043419051045,0.0018840430202458093,2.3630047968997378e-05,1,1214,1214,size_bucket,0.5
<32px,temperature,0.942997542997543,real,0.576,gate_small_vehicle_resnet18_temperature,0.20997941603668455,0.18756011374158932,0.08029435268666522,0.15488918105636082,0.11907799932436573,0.07523390087467645,0.03860161984127535,0.013065725963733272,0.0035358863229070017,0.0009900990099009901,9.584695158770476e-06,1,2035,2035,size_bucket,0.5
>256px,temperature,0.5476190476190477,real,0.7929515418502202,gate_small_vehicle_resnet18_temperature,0.7198679004185335,0.6585549323102147,0.2905244477330077,0.5734502629413918,0.4441896683818733,0.29000957883042505,0.14943832611581848,0.0530090150639781,0.01569091938865081,0.0009738678785911378,6.000600060006001e-05,1,924,924,size_bucket,0.5
32-96px,temperature,0.701067615658363,real,0.8184210526315789,gate_small_vehicle_resnet18_temperature,0.3910265463070597,0.376763333191761,0.17849597186113764,0.34773143365610837,0.2931881071617102,0.2121052594010139,0.11540882154929742,0.03854087575615589,0.009417973599956591,0.0007616146230007616,1.5753365312664918e-05,1,1124,1124,size_bucket,0.55
96-256px,temperature,0.5840197693574959,real,0.747870528109029,gate_small_vehicle_resnet18_temperature,0.449555313494089,0.43658868372471216,0.21906816004126362,0.4059319794945709,0.3564092591200799,0.2788109063098787,0.17352888142510298,0.07174029641018172,0.01621278049909902,0.001879869886952711,2.3630047968997378e-05,1,1214,1214,size_bucket,0.55
<32px,temperature,0.9454545454545454,real,0.544,gate_small_vehicle_resnet18_temperature,0.2096430094844985,0.18465450257844615,0.0798514758219603,0.15487714553821352,0.11890632163142963,0.07525170712137882,0.037575484558681205,0.013070644735685005,0.0035362495787150967,0.0009900990099009901,9.593982654079361e-06,1,2035,2035,size_bucket,0.55
>256px,temperature,0.577922077922078,real,0.76431718061674,gate_small_vehicle_resnet18_temperature,0.7116266966214079,0.6577556614256725,0.28843247850789466,0.5665977025659305,0.44373897611793633,0.2853961501520505,0.14941603635948356,0.05306008883023743,0.01569959912703698,0.0009738678785911378,6.000600060006001e-05,1,924,924,size_bucket,0.55
