calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
isotonic,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,gate_small_vehicle_resnet18,0.4640964474990524,0.439105822337762,0.20722043886218394,0.3949618021477602,0.3307467986261782,0.2406075726392861,0.135396789970095,0.053239510453280826,0.012709671271698286,0.0013201320132013201,1.984166352506994e-05,5297,1,5297,0.0,1000011.6890030081,110735.14701721433
isotonic,450492.773695488,50343.17745734006,0.5378516141212006,real,25232.186443776005,1802.2176906088134,0.9773609314359638,gate_small_vehicle_resnet18,0.46344729645348315,0.43891833556239296,0.20721924058029847,0.3950094681250525,0.33106369203356484,0.24085186071567588,0.13554916801701072,0.05329018477137933,0.01272242644769855,0.0013201320132013201,1.984166352506994e-05,2448,1,5297,0.05,475724.960139264,52145.395147948875
isotonic,423993.198772224,47381.81407749653,0.5650368132905419,real,25232.186443776005,1802.2176906088134,0.9695989650711514,gate_small_vehicle_resnet18,0.4634238571062217,0.4389122522846974,0.20721201826297234,0.3949999784931691,0.33103613521775066,0.24085543463728523,0.1355446189558513,0.053284505719402325,0.012723426538619015,0.0013201320132013201,1.984166352506994e-05,2304,1,5297,0.1,449225.385216,49184.03176810534
isotonic,399701.921759232,44667.23097930662,0.5899565791957713,real,25232.186443776005,1802.2176906088134,0.9605433376455369,gate_small_vehicle_resnet18,0.4634421448070821,0.43893472403129813,0.207218158459461,0.3950209110752769,0.3310150333529829,0.2408725053042831,0.13554729842373886,0.05328328620561334,0.012725707717608122,0.0013201320132013201,1.984166352506994e-05,2172,1,5297,0.15000000000000002,424934.108203008,46469.44866991544
isotonic,368049.651712,41130.04694227129,0.6224277893147064,real,25232.186443776005,1802.2176906088134,0.943078913324709,gate_small_vehicle_resnet18,0.4633719651083175,0.4388167990081587,0.2071326063069884,0.3948792787170479,0.330783485738153,0.24064045548005666,0.1355017956267903,0.053267461485035784,0.012724687892922255,0.0013201320132013201,2.0002000200020003e-05,2000,1,5297,0.2,393281.83815577603,42932.264632880106
isotonic,368049.651712,41130.04694227129,0.6224277893147064,real,25232.186443776005,1802.2176906088134,0.943078913324709,gate_small_vehicle_resnet18,0.4633719651083175,0.4388167990081587,0.2071326063069884,0.3948792787170479,0.330783485738153,0.24064045548005666,0.1355017956267903,0.053267461485035784,0.012724687892922255,0.0013201320132013201,2.0002000200020003e-05,2000,1,5297,0.25,393281.83815577603,42932.264632880106
isotonic,347254.846390272,38806.199290032964,0.6437606192184255,real,25232.186443776005,1802.2176906088134,0.9223803363518758,gate_small_vehicle_resnet18,0.4631447193397056,0.4333513887060759,0.2065186905544238,0.3946595578722131,0.33064643647086606,0.2406200912446289,0.13544154088950705,0.05324570533189746,0.012737291186063194,0.0013201320132013201,2.004249007896741e-05,1887,1,5297,0.30000000000000004,372487.03283404803,40608.41698064178
isotonic,317810.874253312,35515.79553465126,0.6739663960732489,real,25232.186443776005,1802.2176906088134,0.8868046571798189,gate_small_vehicle_resnet18,0.45672008656669333,0.43287962184125445,0.20536023353194244,0.3944510221060351,0.33059715179263677,0.23699682735176744,0.13529945236218605,0.05317028230187851,0.01214767583955455,0.0013201320132013201,2.008314421705862e-05,1727,1,5297,0.35000000000000003,343043.060697088,37318.013225260074
isotonic,310081.83156736003,34652.064548863564,0.6818954124976402,real,25232.186443776005,1802.2176906088134,0.8764553686934023,gate_small_vehicle_resnet18,0.45654371111840797,0.43280229546536264,0.2053271814902001,0.39438362624437573,0.33056852006820403,0.23698609511205462,0.1353152022338985,0.05317775463657787,0.01215439486570095,0.0013201320132013201,2.008314421705862e-05,1685,1,5297,0.4,335314.01801113604,36454.28223947238
isotonic,310081.83156736003,34652.064548863564,0.6818954124976402,real,25232.186443776005,1802.2176906088134,0.8764553686934023,gate_small_vehicle_resnet18,0.45654371111840797,0.43280229546536264,0.2053271814902001,0.39438362624437573,0.33056852006820403,0.23698609511205462,0.1353152022338985,0.05317775463657787,0.01215439486570095,0.0013201320132013201,2.008314421705862e-05,1685,1,5297,0.45,335314.01801113604,36454.28223947238
