bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
very_high,temperature,0.5065616797900262,real,0.8763250883392226,gate_small_vehicle_resnet18_temperature,0.7994376203537721,0.7866268210609039,0.4162506593758916,0.7607977451972627,0.6937395415812513,0.5698403263864882,0.36345864679699347,0.1547468288675404,0.03134349793014598,0.0024949385218526287,2.0627062706270627e-05,1,1143,1143,gsd_bucket,0.4
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.4
high,temperature,0.39176029962546816,real,0.8396111786148238,gate_small_vehicle_resnet18_temperature,0.6481449579717586,0.6009845254003363,0.2659933835646302,0.5311970109034416,0.4163507043682239,0.27647838982051426,0.13801721593325444,0.04193148622686117,0.0065405077844441235,0.0002828854314002829,6.151806067731384e-06,1,1335,1335,gsd_bucket,0.45
low,temperature,0.9959257582616569,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.45
medium,temperature,0.6580976863753213,real,0.6015037593984962,gate_small_vehicle_resnet18_temperature,0.0006188118811881188,0.0006188118811881188,0.00024752475247524753,0.0006188118811881188,0.0006188118811881188,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.45
unknown,temperature,0.9253731343283582,real,0.5384615384615384,gate_small_vehicle_resnet18_temperature,0.49531412951995285,0.34043249637413314,0.13748624983669383,0.22935844897619276,0.1416950297047432,0.0796781612551375,0.043206359159518024,0.023325163912765987,0.011951719365484937,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.45
very_high,temperature,0.5275590551181102,real,0.8445229681978799,gate_small_vehicle_resnet18_temperature,0.798946692769112,0.7860470253287831,0.4153941926643869,0.760303434934166,0.6932705872136425,0.5631283199795416,0.36367721535827213,0.15469114340103868,0.031364748873140905,0.0024921317234664906,2.0627062706270627e-05,1,1143,1143,gsd_bucket,0.45
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.45
high,temperature,0.4217228464419476,real,0.8165249088699879,gate_small_vehicle_resnet18_temperature,0.6407703718762465,0.6008236845806362,0.2646016792161491,0.5249032467434942,0.4163419470972145,0.2764617279196387,0.1379791578055654,0.04191102587819213,0.006536582813274401,0.0002828854314002829,6.162015828164657e-06,1,1335,1335,gsd_bucket,0.5
low,temperature,0.996831145314622,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.5
medium,temperature,0.6786632390745502,real,0.5714285714285714,gate_small_vehicle_resnet18_temperature,0.0006188118811881188,0.0006188118811881188,0.00024752475247524753,0.0006188118811881188,0.0006188118811881188,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.5
unknown,temperature,0.9253731343283582,real,0.5384615384615384,gate_small_vehicle_resnet18_temperature,0.49531412951995285,0.34043249637413314,0.13748624983669383,0.22935844897619276,0.1416950297047432,0.0796781612551375,0.043206359159518024,0.023325163912765987,0.011951719365484937,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.5
very_high,temperature,0.552930883639545,real,0.8197879858657244,gate_small_vehicle_resnet18_temperature,0.7887412192639838,0.7679110372583327,0.4084909483999583,0.7425457521725385,0.6840242730496089,0.555489738755962,0.3579504089549961,0.15440292306252162,0.03132977834531515,0.002493726073618478,2.0627062706270627e-05,1,1143,1143,gsd_bucket,0.5
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.5
high,temperature,0.450187265917603,real,0.7849331713244229,gate_small_vehicle_resnet18_temperature,0.6403571750929469,0.5936440174578806,0.26312203553171304,0.5245453033426313,0.41602200312023596,0.27186666629890566,0.13775316011562372,0.040225043373447775,0.006517926686130562,0.0002828854314002829,6.174397927597637e-06,1,1335,1335,gsd_bucket,0.55
low,temperature,0.9977365323675872,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.55
medium,temperature,0.7069408740359897,real,0.5263157894736842,gate_small_vehicle_resnet18_temperature,0.0006188118811881188,0.0006188118811881188,0.00024752475247524753,0.0006188118811881188,0.0006188118811881188,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.55
unknown,temperature,0.9328358208955224,real,0.5384615384615384,gate_small_vehicle_resnet18_temperature,0.4964180067957081,0.341155412678892,0.13775794275122352,0.22979112172801364,0.14194094034093,0.07981908815005115,0.043264664125473175,0.023335585503234852,0.011953618090922333,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.55
very_high,temperature,0.5800524934383202,real,0.7809187279151943,gate_small_vehicle_resnet18_temperature,0.769753141555633,0.7571555017959813,0.4009209677605877,0.7318981688821904,0.6667643375830202,0.5472330340751057,0.3520017620787088,0.1509140985108472,0.03129208701764033,0.002176919044044386,2.0627062706270627e-05,1,1143,1143,gsd_bucket,0.55
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.55
high,temperature,0.47116104868913855,real,0.764277035236938,gate_small_vehicle_resnet18_temperature,0.6399651767421959,0.5932426789077947,0.2626728508046741,0.5242728257139824,0.4157604876919391,0.27170057513810747,0.13476216997374882,0.04021606493840371,0.006519453240958558,0.0002828854314002829,6.190268210565413e-06,1,1335,1335,gsd_bucket,0.6000000000000001
low,temperature,0.9977365323675872,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.6000000000000001
medium,temperature,0.7300771208226221,real,0.48120300751879697,gate_small_vehicle_resnet18_temperature,2.8369599137564186e-05,2.8369599137564186e-05,6.143049896170023e-06,2.345650343285928e-06,2.345650343285928e-06,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.6000000000000001
