calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
platt,34960.2,3907.3723532608697,0.0,real,25232.186443776005,1802.2176906088134,1.0,gate_small_vehicle_resnet18_yolo11n,0.43157830680563636,0.4106232972512829,0.19893952040778567,0.37588158527194837,0.32142177688256385,0.24131721194380693,0.14164336765116142,0.05546353396024403,0.010625985156439586,0.0007914856407736909,4.865351400004865e-05,5297,1,5297,0.0,60192.386443776006,5709.590043869683
platt,18486.6,2066.178961956522,0.47121011893524634,real,25232.186443776005,1802.2176906088134,0.9877102199223803,gate_small_vehicle_resnet18_yolo11n,0.4257228700112815,0.4105491701928331,0.19846649381958079,0.37612020750266406,0.3218075264292094,0.24162614708695732,0.1418386962725666,0.05552408100449712,0.010634948483725672,0.0007926376980731849,4.865351400004865e-05,2801,1,5297,0.05,43718.786443776,3868.3966525653354
platt,15727.8,1757.8380815217392,0.5501227109684728,real,25232.186443776005,1802.2176906088134,0.9715394566623544,gate_small_vehicle_resnet18_yolo11n,0.42569409012894277,0.41068028166717646,0.1985588145798199,0.37628162195926207,0.322028753890705,0.24185097533230307,0.14199336849291186,0.055575139817844205,0.010641707329349766,0.0007935536657035673,4.865351400004865e-05,2383,1,5297,0.1,40959.986443776004,3560.0557721305527
platt,14355.0,1604.4052989130437,0.5893902208797432,real,25232.186443776005,1802.2176906088134,0.9605433376455369,gate_small_vehicle_resnet18_yolo11n,0.42572675074595845,0.41074567696739533,0.19859418632774342,0.3763666690574192,0.32209900492314597,0.24190368826492878,0.1420296172454365,0.05558514503082866,0.01064291443378919,0.0007937430945319034,4.865351400004865e-05,2175,1,5297,0.15000000000000002,39587.18644377601,3406.622989521857
platt,13431.0,1501.1332336956523,0.6158202756277138,real,25232.186443776005,1802.2176906088134,0.9456662354463131,gate_small_vehicle_resnet18_yolo11n,0.4256489013201713,0.4053105352263292,0.19799327524035298,0.3762927986774005,0.32192898729163416,0.24186004191904012,0.14184757900570136,0.05555487349320173,0.010644889468537186,0.0007952522232476065,4.889377826671556e-05,2035,1,5297,0.2,38663.18644377601,3303.3509243044655
platt,12533.4,1400.8117989130435,0.6414951859543138,real,25232.186443776005,1802.2176906088134,0.9236739974126779,gate_small_vehicle_resnet18_yolo11n,0.4254583682827349,0.4051006263630605,0.1974181532763825,0.37105876576597163,0.3218319475473465,0.24183082882703008,0.1418305604055679,0.05557487327668147,0.01065218539839571,0.0007944831187693264,4.889377826671556e-05,1899,1,5297,0.25,37765.586443776,3203.0294895218567
platt,11814.0,1320.4071195652175,0.6620728714366623,real,25232.186443776005,1802.2176906088134,0.8978007761966365,gate_small_vehicle_resnet18_yolo11n,0.4250893144366345,0.40498210946622626,0.19742890433374488,0.37112060413121434,0.32202236232215836,0.24201034650514291,0.14193055545626954,0.05562474648989323,0.010664303156541408,0.0007958075951016334,4.889377826671556e-05,1790,1,5297,0.30000000000000004,37046.18644377601,3122.624810174031
platt,11173.8,1248.8543315217391,0.680385123654899,real,25232.186443776005,1802.2176906088134,0.8771021992238034,gate_small_vehicle_resnet18_yolo11n,0.4189064040180836,0.4047137488142223,0.19651872769851547,0.3711112919067719,0.3221051836647435,0.24214081105747226,0.13910836638086604,0.05559136505717277,0.010662587745104313,0.0007985035382478688,4.901480247034605e-05,1693,1,5297,0.35000000000000003,36405.986443776004,3051.072022130553
platt,10533.599999999999,1177.301543478261,0.6986973758731357,real,25232.186443776005,1802.2176906088134,0.8467011642949547,gate_small_vehicle_resnet18_yolo11n,0.41970527282255304,0.4054011899746686,0.19679432017917206,0.37168225303074304,0.32251906829264304,0.24232973587634238,0.13914354376125987,0.055632917722108134,0.010677893046374782,0.0008021908377374723,4.913642729037172e-05,1596,1,5297,0.4,35765.786443776,2979.5192340870744
platt,9972.6,1114.6006467391305,0.7147441948272607,real,25232.186443776005,1802.2176906088134,0.8137128072445019,gate_small_vehicle_resnet18_yolo11n,0.4220539730166495,0.4020089917150678,0.19631782045307694,0.36835745885687643,0.3195845897026031,0.24363159991715974,0.14001145750438268,0.05595870882666537,0.010714504051734552,0.0008076622824210544,4.9258657209004484e-05,1511,1,5297,0.45,35204.78644377601,2916.818337347944
