calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
identity,19665.1125,2197.8969487092395,0.0,real,0.0,0.0,1.0,yolo11n_small_vehicle_imgsz768,0.12264712763716948,0.09556235276903241,0.041967419837786506,0.07601057932689304,0.058764634362595776,0.038836463883588725,0.019431467538202084,0.006893728565967256,0.0014087332102851696,0.00011227338378658162,6.837700344620097e-06,5297,1,5297,0.0,19665.1125,2197.8969487092395
