__source__,bucket,calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_gt_tiles,n_tiles,skipped,stratum,threshold,total_gflops,total_latency_ms
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5297,1,,5297,,,0.0,1000011.6890030081,110735.14701721433
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,973675.353604096,108809.5391857787,0.0011327166320558302,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5291,1,,5297,,,0.05,998907.540047872,110611.75687638752
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,971283.030867968,108542.19388065394,0.003586936001510277,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5278,1,,5297,,,0.1,996515.217311744,110344.41157126275
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,947727.8531584,105909.87087634858,0.02775155748536906,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5150,1,,5297,,,0.15000000000000002,972960.039602176,107712.08856695739
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,858475.81261824,95935.83449284779,0.11931281857655274,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409685134831713,0.43910600983777187,0.20722060438581077,0.3949619914041886,0.3307469918855232,0.24060786373513912,0.13539707857177424,0.053239546028309596,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,4665,1,,5297,,,0.2,883707.999062016,97738.0521834566
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,631757.227163648,70599.72557640867,0.3518973003586936,real,25232.186443776005,1802.2176906088134,0.999353169469599,codesign_small_vehicle_early_exit,0.46409725608965435,0.4391063758915303,0.2072207255591561,0.39496218101798425,0.33074706523600045,0.2406079687622485,0.13539713478909932,0.053239546028309596,0.012709754100007457,0.0013201320132013201,1.984166352506994e-05,3433,1,,5297,,,0.25,656989.413607424,72401.94326701749
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,606545.8260213761,67782.31736086309,0.37776099679063624,real,25232.186443776005,1802.2176906088134,0.9980595084087969,codesign_small_vehicle_early_exit,0.4640843597167153,0.4390960525894657,0.20721170485809104,0.39494642830595034,0.3307294355845036,0.24058706950071215,0.13538542826142144,0.053239479233255727,0.012708821712159493,0.0013201320132013201,1.984166352506994e-05,3296,1,,5297,,,0.30000000000000004,631778.0124651521,69584.5350514719
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,594400.18751488,66425.02581176814,0.3902208797432509,real,25232.186443776005,1802.2176906088134,0.9954721862871928,codesign_small_vehicle_early_exit,0.4636098576795716,0.43855197064031126,0.20684459211202758,0.39434428042114517,0.33011812140963054,0.23992949671156277,0.1349296271241958,0.0529636419477723,0.012658951509359837,0.0013201320132013201,1.984166352506994e-05,3230,1,,5297,,,0.35000000000000003,619632.373958656,68227.24350237695
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,584278.8220928,65293.94952085568,0.4006041155370965,real,25232.186443776005,1802.2176906088134,0.9915912031047865,codesign_small_vehicle_early_exit,0.46336389699267444,0.4382797612913659,0.20672927404554514,0.3941430689653165,0.3299272854590004,0.23977674147872963,0.13487757690430296,0.052939116768939136,0.012645318918395581,0.0013201320132013201,1.984166352506994e-05,3175,1,,5297,,,0.4,609511.0085365761,67096.16721146449
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,558883.396124672,62455.97628183896,0.4266565980743817,real,25232.186443776005,1802.2176906088134,0.9767141009055628,codesign_small_vehicle_early_exit,0.462634583960139,0.43248216149822083,0.20542989189384717,0.3934958159276458,0.3292385063307529,0.23582387312019337,0.13447844106760237,0.05269215588984836,0.012113407467342468,0.0013201320132013201,1.984166352506994e-05,3037,1,,5297,,,0.45,584115.582568448,64258.19397244777
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,527783.200555008,58980.48731521703,0.4585614498772891,real,25232.186443776005,1802.2176906088134,0.9501940491591203,codesign_small_vehicle_early_exit,0.4540182474799585,0.4292626447850812,0.20239068083798,0.38565543724752144,0.32229791322177703,0.2338179619571167,0.13325041491598605,0.052166801367006875,0.012097413728625892,0.0013201320132013201,1.984166352506994e-05,2868,1,,5297,,,0.5,553015.386998784,60782.70500582585
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,481961.018916864,53859.79647090426,0.505569190107608,real,25232.186443776005,1802.2176906088134,0.871280724450194,codesign_small_vehicle_early_exit,0.4072015203048756,0.3831408252700482,0.18028979951571303,0.3457945730919732,0.28601957660477273,0.20434688423127267,0.11679708269947675,0.04651758715756232,0.011739892274693678,0.0013201320132013201,1.992150925354105e-05,2619,1,,5297,,,0.55,507193.20536064,55662.01416151307
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,388476.407382016,43412.76454756735,0.6014725316216727,real,25232.186443776005,1802.2176906088134,0.704398447606727,codesign_small_vehicle_early_exit,0.32475333241540694,0.3034041131584721,0.1433221581981791,0.2714465397110413,0.224619286571714,0.1638727503012896,0.09345709879606866,0.03964636322614426,0.010681963788253028,0.0013201320132013201,2.0002000200020003e-05,2111,1,,5297,,,0.6000000000000001,413708.593825792,45214.98223817616
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,216229.1703808,24163.902578584384,0.77817632622239,real,25232.186443776005,1802.2176906088134,0.4003880983182406,codesign_small_vehicle_early_exit,0.16492393668849495,0.14789146335586,0.06914254248336385,0.12780445828095088,0.10354806382645552,0.0719399298804521,0.043039086309720136,0.021351642355726095,0.0088851492832636,0.0019801980198019802,6.149683291310496e-05,1175,1,,5297,,,0.65,241461.356824576,25966.120269193198
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,59992.093229056,6704.197651590221,0.9384557296582972,real,25232.186443776005,1802.2176906088134,0.10608020698576973,codesign_small_vehicle_early_exit,0.06208422172517627,0.05635313541862472,0.026351151813074708,0.04768979730902512,0.03692987288276091,0.025601356819359093,0.016620036150362505,0.011601593553515937,0.0049504950495049506,0.00165016501650165,3.0844205915918693e-05,326,1,,5297,,,0.7000000000000001,85224.27967283201,8506.415342199034
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,2208.297910272,246.78028165362775,0.9977345667358882,real,25232.186443776005,1802.2176906088134,0.00129366106080207,codesign_small_vehicle_early_exit,0.009900990099009901,0.0088008800880088,0.005549757164656557,0.0088008800880088,0.006068348770360907,0.005748961992973491,0.005657708628005657,0.0049504950495049506,0.0049504950495049506,0.0006188118811881188,0.0,12,1,,5297,,,0.75,27440.484354048007,2048.997972262441
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_small_vehicle_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.8,25232.186443776005,1802.2176906088134
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_small_vehicle_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.8500000000000001,25232.186443776005,1802.2176906088134
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_small_vehicle_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.9,25232.186443776005,1802.2176906088134
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_small_vehicle_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.9500000000000001,25232.186443776005,1802.2176906088134
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_small_vehicle_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,1.0,25232.186443776005,1802.2176906088134
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5297,1,,5297,,,0.0,1000011.6890030081,110735.14701721433
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5297,1,,5297,,,0.05,1000011.6890030081,110735.14701721433
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5297,1,,5297,,,0.1,1000011.6890030081,110735.14701721433
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5297,1,,5297,,,0.15000000000000002,1000011.6890030081,110735.14701721433
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5297,1,,5297,,,0.2,1000011.6890030081,110735.14701721433
reports/small_vehicle/cascade/codesign_small_vehicle_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_small_vehicle_early_exit,0.46409689230717693,0.43910578836698266,0.20722058527514714,0.39496202097822886,0.3307466175802878,0.24060823344665644,0.13539707857177424,0.053239510453280826,0.012709737370357202,0.0013201320132013201,1.984166352506994e-05,5297,1,,5297,,,0.25,1000011.6890030081,110735.14701721433
