__source__,bucket,calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_gt_tiles,n_tiles,skipped,stratum,threshold,total_gflops,total_latency_ms
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,818174.3757557761,91432.09435266908,0.16065697564659243,real,25232.186443776005,1802.2176906088134,0.9520348837209303,codesign_planes_early_exit,0.9053190162414713,0.8944761079517843,0.6091467468233527,0.8729520338978167,0.8402167324650659,0.7932988080719499,0.7182155514332492,0.5872430774226759,0.36302301992622593,0.11364872616272709,0.003074394660561391,4446,1,,5297,,,0.5,843406.5621995521,93234.3120432779
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,635989.798158336,71072.7211162448,0.34755521993581273,real,25232.186443776005,1802.2176906088134,0.8459302325581395,codesign_planes_early_exit,0.8469407625339541,0.8364373838984162,0.5757199378954807,0.8155396572129743,0.7922787998209575,0.7468620557706427,0.6821521516346164,0.5636505516258858,0.35654871083428613,0.11371002940102817,0.003079276222045693,3456,1,,5297,,,0.55,661221.984602112,72874.9388068536
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,490242.136080384,54785.22252710536,0.497073815367189,real,25232.186443776005,1802.2176906088134,0.7718023255813954,codesign_planes_early_exit,0.8180175265118117,0.8076570983764554,0.5622020520572867,0.7960068222357451,0.7732504008586872,0.7369110259548807,0.6728855579686661,0.5483477571702398,0.3517482825668612,0.1141151342204007,0.0030809147091179706,2664,1,,5297,,,0.6000000000000001,515474.32252416003,56587.440217714175
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,340998.002311168,38106.98849201435,0.6501793468000755,real,25232.186443776005,1802.2176906088134,0.5770348837209303,codesign_planes_early_exit,0.7100000782935847,0.7087962628799394,0.4939136216131611,0.6886723060272727,0.6761087012562534,0.6417542007824106,0.5905152613161703,0.48911741632613026,0.3199279889434998,0.11115979149604455,0.0030842088103050927,1853,1,,5297,,,0.65,366230.188754944,39909.206182623166
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,187521.297547264,20955.758917087223,0.8076269586558429,real,25232.186443776005,1802.2176906088134,0.3313953488372093,codesign_planes_early_exit,0.49284856088532825,0.49223284925770555,0.3465556891460872,0.4824842744848373,0.4711863384607284,0.44790092196771897,0.4095678778907102,0.3380664715101874,0.2380026663403402,0.0904989555669742,0.002767975096341362,1019,1,,5297,,,0.7000000000000001,212753.48399104,22757.976607696037
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,71401.632432128,7979.229106800631,0.9267509911270531,real,25232.186443776005,1802.2176906088134,0.1875,codesign_planes_early_exit,0.36453387896053324,0.36439774403767855,0.264387601422502,0.3639561877530616,0.353238656057509,0.33963831096267183,0.3062818961996598,0.26811413400858064,0.19802052477552579,0.08312555379705007,0.0025691276727501005,388,1,,5297,,,0.75,96633.818875904,9781.446797409444
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,6624.893730816,740.3408449608833,0.9932037002076647,real,25232.186443776005,1802.2176906088134,0.029069767441860465,codesign_planes_early_exit,0.10824966503680244,0.10807442813246843,0.07981396215817801,0.09900990099009901,0.0988863959160989,0.09862515968799158,0.09825253578668143,0.0856183249256403,0.06347073889025369,0.034652142182741194,0.0033003300330033,36,1,,5297,,,0.8,31857.080174592003,2542.5585355696967
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.8500000000000001,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.9,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.9500000000000001,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_context_adaptive.json,,context_adaptive,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,1.0,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.0,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.05,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.1,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.15000000000000002,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.2,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.25,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.30000000000000004,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.35000000000000003,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.4,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.45,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,971099.006042112,108521.6288571828,0.0037757221068529523,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5277,1,,5297,,,0.5,996331.192485888,110323.84654779162
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,968706.683305984,108254.28355205804,0.006229941476307399,real,25232.186443776005,1802.2176906088134,0.998546511627907,codesign_planes_early_exit,0.9150971833193956,0.9041995426627855,0.6147546480474596,0.8824544804822616,0.8495399235384903,0.8022440483893474,0.726625491930963,0.5877978517751377,0.3629243119019465,0.11358925181370712,0.003074394660561391,5264,1,,5297,,,0.55,993938.86974976,110056.50124266685
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,858291.787792384,95915.26946937665,0.11950160468189541,real,25232.186443776005,1802.2176906088134,0.9738372093023255,codesign_planes_early_exit,0.9056215474713953,0.8948249310261898,0.6101506955391072,0.8733672664425437,0.8406021526081724,0.7936175565181318,0.7261561180550065,0.5877253665189339,0.36290945379888745,0.11360816829124831,0.003074394660561391,4664,1,,5297,,,0.6000000000000001,883523.97423616,97717.48715998547
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,693773.59347712,77530.13848618139,0.28827638285822166,real,25232.186443776005,1802.2176906088134,0.8851744186046512,codesign_planes_early_exit,0.866356790536791,0.8467969748030713,0.5862264986302714,0.8345805477072363,0.8027699966654036,0.7653988608824905,0.6997950723794919,0.5722461905222218,0.3575784367044554,0.11366772144099024,0.003074394660561391,3770,1,,5297,,,0.65,719005.779920896,79332.3561767902
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,563484.016771072,62970.10186861735,0.4219369454408155,real,25232.186443776005,1802.2176906088134,0.8197674418604651,codesign_planes_early_exit,0.8373602883299324,0.8269959135483452,0.5709215603919011,0.8064440217487222,0.7834538418321021,0.7468294584473538,0.6821289341153712,0.5569613581036905,0.3521556060181161,0.11380690555333245,0.003079276222045693,3062,1,,5297,,,0.7000000000000001,588716.2032148481,64772.31955922616
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,460982.18876928004,51515.38379519479,0.5270908061166698,real,25232.186443776005,1802.2176906088134,0.751453488372093,codesign_planes_early_exit,0.8173968890213518,0.8070848606085886,0.5584148178599755,0.7867032264687399,0.7641446231090285,0.7279789523902506,0.6644079467142436,0.5477978523405472,0.3515052829085218,0.11404763032936499,0.0030809147091179706,2505,1,,5297,,,0.75,486214.37521305605,53317.60148580361
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,322963.56937728,36091.61619184306,0.6686803851236549,real,25232.186443776005,1802.2176906088134,0.5566860465116279,codesign_planes_early_exit,0.6998671381009886,0.6896145526932604,0.48408476115311394,0.6784590426052618,0.6572357705163663,0.6315134437125793,0.5802872585567351,0.47927128086614795,0.31283952806946214,0.10867373192613788,0.0030858644842001906,1755,1,,5297,,,0.8,348195.755821056,37893.83388245187
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,168198.69083238402,18796.43145261798,0.8274494997168208,real,25232.186443776005,1802.2176906088134,0.3125,codesign_planes_early_exit,0.4829016453921753,0.48229106080087225,0.34026850709469747,0.4725628241248616,0.4613475859996305,0.4381271978192369,0.4010123405859793,0.3381228829186789,0.23276029365414835,0.09079546704132462,0.0027637726100667023,914,1,,5297,,,0.8500000000000001,193430.87727616003,20598.649143226794
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,60544.167706624,6765.892722003628,0.9378893713422692,real,25232.186443776005,1802.2176906088134,0.17151162790697674,codesign_planes_early_exit,0.363670612396136,0.3546176586975894,0.25936150595867125,0.3543321290312163,0.34373512930917954,0.33062535711459495,0.3049781556055311,0.2596645326083844,0.19699884654723268,0.0825056161670491,0.0024870221097988672,329,1,,5297,,,0.9,85776.3541504,8568.110412612441
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,1472.198606848,164.52018776908517,0.9984897111572588,real,25232.186443776005,1802.2176906088134,0.007267441860465116,codesign_planes_early_exit,0.019801980198019802,0.019801980198019802,0.017986438539096164,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019631273472174804,0.01666875548314325,0.0049504950495049506,8,1,,5297,,,0.9500000000000001,26704.385050624005,1966.7378783778986
reports/planes/cascade/codesign_planes_early_exit_identity.json,,identity,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,1.0,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_planes_early_exit,0.9151257181537812,0.9042543076046732,0.6147770594124805,0.8824829661262232,0.8495620928477391,0.8022977384669684,0.7266678294128557,0.5877931411437782,0.36292315389451707,0.11358925181370712,0.003074394660561391,5297,1,,5297,,,0.0,1000011.6890030081,110735.14701721433
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,816702.177148928,91267.5741649,0.1621672644893336,real,25232.186443776005,1802.2176906088134,0.9607558139534884,codesign_planes_early_exit,0.9052429790832649,0.8943770973462708,0.6091964417217081,0.8728616686944164,0.8402052244325818,0.793416420515719,0.7183496395534862,0.5877843516414938,0.3630226825451559,0.11362995874413012,0.003074394660561391,4438,1,,5297,,,0.05,841934.3635927041,93069.79185550881
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,475888.199663616,53181.15069635678,0.5117991315839154,real,25232.186443776005,1802.2176906088134,0.7703488372093024,codesign_planes_early_exit,0.8178300863640398,0.8074861924058067,0.5595524822030954,0.7957557557224503,0.7644662458564092,0.7283531007165828,0.6647941689551393,0.5482434999151777,0.35157753153431326,0.11393732585191589,0.0030809147091179706,2586,1,,5297,,,0.1,501120.386107392,54983.368386965594
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,444051.904790528,49623.401635850314,0.5444591278081934,real,25232.186443776005,1802.2176906088134,0.7383720930232558,codesign_planes_early_exit,0.8079625594480937,0.7975997052643122,0.5562492155369299,0.7860225327793304,0.7635568085794566,0.7272884244658164,0.663945618587012,0.5473227513054785,0.35158059229434624,0.11413224793633403,0.0030809147091179706,2413,1,,5297,,,0.15000000000000002,469284.091234304,51425.61932645913
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,35516.791390208,3969.0495299291797,0.9635642816688692,real,25232.186443776005,1802.2176906088134,0.1438953488372093,codesign_planes_early_exit,0.33492373760231087,0.33478288610091683,0.24396685781091731,0.3343813760197234,0.32400343713972163,0.3109671984491898,0.2866189247813281,0.24971309923551613,0.18290008975483518,0.07888373419065334,0.002494094834977639,193,1,,5297,,,0.2,60748.97783398401,5771.267220537993
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,35516.791390208,3969.0495299291797,0.9635642816688692,real,25232.186443776005,1802.2176906088134,0.1438953488372093,codesign_planes_early_exit,0.33492373760231087,0.33478288610091683,0.24396685781091731,0.3343813760197234,0.32400343713972163,0.3109671984491898,0.2866189247813281,0.24971309923551613,0.18290008975483518,0.07888373419065334,0.002494094834977639,193,1,,5297,,,0.25,60748.97783398401,5771.267220537993
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,35516.791390208,3969.0495299291797,0.9635642816688692,real,25232.186443776005,1802.2176906088134,0.1438953488372093,codesign_planes_early_exit,0.33492373760231087,0.33478288610091683,0.24396685781091731,0.3343813760197234,0.32400343713972163,0.3109671984491898,0.2866189247813281,0.24971309923551613,0.18290008975483518,0.07888373419065334,0.002494094834977639,193,1,,5297,,,0.30000000000000004,60748.97783398401,5771.267220537993
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,30180.071440384003,3372.663849266246,0.9690390787238059,real,25232.186443776005,1802.2176906088134,0.1308139534883721,codesign_planes_early_exit,0.3051654213905238,0.3049113451035137,0.2232791939868084,0.2956652316492296,0.2944040094617646,0.2831082995635701,0.262072582290562,0.23564299419450813,0.1766032038012802,0.07314655215985125,0.002072300253281142,164,1,,5297,,,0.35000000000000003,55412.257884160004,5174.881539875059
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,23555.177709568,2632.3230043053627,0.9758353785161412,real,25232.186443776005,1802.2176906088134,0.11046511627906977,codesign_planes_early_exit,0.2662209711731523,0.2661008408698632,0.1978209968120424,0.2658594785326637,0.2560324502600785,0.2540022822991915,0.23347630192421193,0.20802670479339136,0.16010406066398258,0.0661866575818871,0.0022002200220022,128,1,,5297,,,0.4,48787.36415334401,4434.540694914176
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,23555.177709568,2632.3230043053627,0.9758353785161412,real,25232.186443776005,1802.2176906088134,0.11046511627906977,codesign_planes_early_exit,0.2662209711731523,0.2661008408698632,0.1978209968120424,0.2658594785326637,0.2560324502600785,0.2540022822991915,0.23347630192421193,0.20802670479339136,0.16010406066398258,0.0661866575818871,0.0022002200220022,128,1,,5297,,,0.45,48787.36415334401,4434.540694914176
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,23555.177709568,2632.3230043053627,0.9758353785161412,real,25232.186443776005,1802.2176906088134,0.11046511627906977,codesign_planes_early_exit,0.2662209711731523,0.2661008408698632,0.1978209968120424,0.2658594785326637,0.2560324502600785,0.2540022822991915,0.23347630192421193,0.20802670479339136,0.16010406066398258,0.0661866575818871,0.0022002200220022,128,1,,5297,,,0.5,48787.36415334401,4434.540694914176
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,22819.078406144,2550.06291042082,0.9765905229375118,real,25232.186443776005,1802.2176906088134,0.10755813953488372,codesign_planes_early_exit,0.2560784387584716,0.25593256452443325,0.18927702140231412,0.24659261312582553,0.2459469699827585,0.235662404213072,0.2244859103748655,0.1998572690659445,0.1601967907926488,0.06627001963823757,0.0017472335468841002,124,1,,5297,,,0.55,48051.26484992,4352.2806010296335
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,1288.173780992,143.95516429794952,0.9986784972626015,real,25232.186443776005,1802.2176906088134,0.007267441860465116,codesign_planes_early_exit,0.019801980198019802,0.019801980198019802,0.017986438539096164,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019631273472174804,0.01666875548314325,0.0049504950495049506,7,1,,5297,,,0.6000000000000001,26520.360224768006,1946.172854906763
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,1288.173780992,143.95516429794952,0.9986784972626015,real,25232.186443776005,1802.2176906088134,0.007267441860465116,codesign_planes_early_exit,0.019801980198019802,0.019801980198019802,0.017986438539096164,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019631273472174804,0.01666875548314325,0.0049504950495049506,7,1,,5297,,,0.65,26520.360224768006,1946.172854906763
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,1288.173780992,143.95516429794952,0.9986784972626015,real,25232.186443776005,1802.2176906088134,0.007267441860465116,codesign_planes_early_exit,0.019801980198019802,0.019801980198019802,0.017986438539096164,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019631273472174804,0.01666875548314325,0.0049504950495049506,7,1,,5297,,,0.7000000000000001,26520.360224768006,1946.172854906763
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.75,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.8,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.8500000000000001,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.9,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,0.9500000000000001,25232.186443776005,1802.2176906088134
reports/planes/cascade/codesign_planes_early_exit_isotonic.json,,isotonic,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_planes_early_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,,5297,,,1.0,25232.186443776005,1802.2176906088134
