calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
isotonic,975543.2197816321,0.0,0.0,real,2971.04238144,0.0,1.0,gate_sweep_swimming_pool,0.6778975200024369,0.6539798758322712,0.2977794031116665,0.5751842858715678,0.44877759790739097,0.31797024560176246,0.1658347439802199,0.08095005293327444,0.04212585586740206,0.01487583331835906,0.00019801980198019803,5297,1,5297,0.0,978514.2621630721,0.0
isotonic,116578.980200448,0.0,0.8804983953181046,real,2971.04238144,0.0,0.9478672985781991,gate_sweep_swimming_pool,0.6711359116937644,0.647301038122083,0.2949605326000587,0.5688507263179631,0.4432646697683162,0.3179666337586437,0.16300388144828773,0.08086953478308537,0.042129646142499914,0.014885264163963874,0.00019801980198019803,633,1,5297,0.05,119550.022581888,0.0
isotonic,62433.292713984,0.0,0.9360015102888427,real,2971.04238144,0.0,0.8388625592417062,gate_sweep_swimming_pool,0.6397668469055884,0.623425642763069,0.2826376825146043,0.5456646564816207,0.42464883824982813,0.30162480276158543,0.15771731070382966,0.07799611715373093,0.04029202238266704,0.01503852672169504,0.00020206102242877348,339,1,5297,0.1,65404.335095424,0.0
isotonic,54882.363506688,0.0,0.9437417406078913,real,2971.04238144,0.0,0.8151658767772512,gate_sweep_swimming_pool,0.6311303858365453,0.6078486976766342,0.2794858349095495,0.5383692989671859,0.4247854450879074,0.30152721329656385,0.15766518758101028,0.07799408894917681,0.04029202238266704,0.01504394829537563,0.00020206102242877348,298,1,5297,0.15000000000000002,57853.405888128,0.0
isotonic,40333.012107264,0.0,0.9586558429299603,real,2971.04238144,0.0,0.7488151658767772,gate_sweep_swimming_pool,0.6197956823769372,0.604172533132736,0.2747185824703814,0.5270376197593692,0.4134042292255876,0.29574672064494073,0.15422078380595583,0.07760111388665591,0.03991805694410878,0.015087023905093214,0.00020206102242877348,219,1,5297,0.2,43304.054488704,0.0
isotonic,40333.012107264,0.0,0.9586558429299603,real,2971.04238144,0.0,0.7488151658767772,gate_sweep_swimming_pool,0.6197956823769372,0.604172533132736,0.2747185824703814,0.5270376197593692,0.4134042292255876,0.29574672064494073,0.15422078380595583,0.07760111388665591,0.03991805694410878,0.015087023905093214,0.00020206102242877348,219,1,5297,0.25,43304.054488704,0.0
isotonic,38859.660066816,0.0,0.9601661317727015,real,2971.04238144,0.0,0.7393364928909952,gate_sweep_swimming_pool,0.6196741562361099,0.5966236376831306,0.2734275625611636,0.5266741363598455,0.41361978954014156,0.2909591125021999,0.15418184174178323,0.07747589055075557,0.039767418760164236,0.015097581215076565,0.00020206102242877348,211,1,5297,0.30000000000000004,41830.702448256,0.0
isotonic,38859.660066816,0.0,0.9601661317727015,real,2971.04238144,0.0,0.7393364928909952,gate_sweep_swimming_pool,0.6196741562361099,0.5966236376831306,0.2734275625611636,0.5266741363598455,0.41361978954014156,0.2909591125021999,0.15418184174178323,0.07747589055075557,0.039767418760164236,0.015097581215076565,0.00020206102242877348,211,1,5297,0.35000000000000003,41830.702448256,0.0
isotonic,29835.378819072,0.0,0.9694166509344913,real,2971.04238144,0.0,0.6540284360189573,gate_sweep_swimming_pool,0.5770436908820349,0.5620311742202397,0.2581634638401179,0.4952429077430425,0.39243654664630306,0.2786313823943651,0.14721423336378445,0.0743671531660811,0.039586008047350296,0.014875271310914874,0.00020627062706270625,162,1,5297,0.4,32806.421200512,0.0
isotonic,29835.378819072,0.0,0.9694166509344913,real,2971.04238144,0.0,0.6540284360189573,gate_sweep_swimming_pool,0.5770436908820349,0.5620311742202397,0.2581634638401179,0.4952429077430425,0.39243654664630306,0.2786313823943651,0.14721423336378445,0.0743671531660811,0.039586008047350296,0.014875271310914874,0.00020627062706270625,162,1,5297,0.45,32806.421200512,0.0
