calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
isotonic,34960.2,3907.3723532608697,0.0,real,2971.0423814400006,1695.2160883956822,1.0,gate_mbv3large_yolo11n,0.8328840395112245,0.8225463508973953,0.5373501889784139,0.8117127295044483,0.798606840919683,0.7602986118437794,0.6653629721681529,0.4655689098841002,0.19421227828451562,0.021209046759838788,0.0011001100110011,5297,1,5297,0.0,37931.242381439995,5602.588441656551
isotonic,11101.199999999999,1240.740097826087,0.6824617708136681,real,2971.0423814400006,1695.2160883956822,0.9543973941368078,gate_mbv3large_yolo11n,0.8328543311427185,0.8225138522101229,0.5356504099749337,0.8116615483026323,0.7900797630019121,0.7520799223289192,0.6652912945714056,0.4655138899776273,0.19420057843208427,0.021208809770913353,0.0011001100110011,1682,1,5297,0.05,14072.242381439999,2935.9561862217693
isotonic,9075.0,1014.2792119565219,0.7404191051538607,real,2971.0423814400006,1695.2160883956822,0.9218241042345277,gate_mbv3large_yolo11n,0.832673105151488,0.8223969044641779,0.5356265683870232,0.8115877352673362,0.7900683023379305,0.7521417773315415,0.6653277683060465,0.4655493140168025,0.1942126273673083,0.021208039616599745,0.0011001100110011,1375,1,5297,0.1,12046.04238144,2709.495300352204
isotonic,8250.0,922.0720108695652,0.7640173683216915,real,2971.0423814400006,1695.2160883956822,0.9066232356134636,gate_mbv3large_yolo11n,0.8326433434695868,0.8223661937195562,0.5356024845958111,0.8115305590987787,0.7900448379497417,0.7521260765463307,0.6652773776622133,0.46552036738305785,0.19420776869890782,0.021208211418936394,0.0011001100110011,1250,1,5297,0.15000000000000002,11221.04238144,2617.288099265247
isotonic,8078.4,902.8929130434783,0.7689258070606003,real,2971.0423814400006,1695.2160883956822,0.9011943539630836,gate_mbv3large_yolo11n,0.8326278463223431,0.8223538055980377,0.5355922989301771,0.8115282056527233,0.7900456612959602,0.7521264273180697,0.6652582254953091,0.4654924054338404,0.19418013434617873,0.02121016782830676,0.0011001100110011,1224,1,5297,0.2,11049.44238144,2598.1090014391602
isotonic,7022.4,784.867695652174,0.7991315839154238,real,2971.0423814400006,1695.2160883956822,0.8631921824104235,gate_mbv3large_yolo11n,0.832572517318761,0.8222801442594868,0.5355443951271263,0.8114502128404312,0.789989479324287,0.7520624465748139,0.6651900544066135,0.46543298119718807,0.19415450595006384,0.021211499388616495,0.0011001100110011,1064,1,5297,0.25,9993.44238144,2480.083784047856
isotonic,6949.799999999999,776.7534619565218,0.8012082310741929,real,2971.0423814400006,1695.2160883956822,0.8599348534201955,gate_mbv3large_yolo11n,0.8325559987254861,0.8222648222823759,0.5355227546182161,0.8114336254248817,0.7899693173218989,0.7520313070213448,0.6651551407526993,0.46535780461181586,0.19414655176737736,0.021212868263278926,0.0011001100110011,1053,1,5297,0.30000000000000004,9920.84238144,2471.969550352204
isotonic,6718.799999999999,750.9354456521739,0.8078157447611856,real,2971.0423814400006,1695.2160883956822,0.8479913137893594,gate_mbv3large_yolo11n,0.8324785631171742,0.8221748072425001,0.535467292573417,0.8113561156727247,0.7899226042416652,0.7519795672096296,0.6650375014572583,0.46529087318469375,0.19412159964295653,0.02121118395456561,0.0011001100110011,1018,1,5297,0.35000000000000003,9689.84238144,2446.1515340478563
isotonic,6091.799999999999,680.857972826087,0.8257504247687371,real,2971.0423814400006,1695.2160883956822,0.8099891422366993,gate_mbv3large_yolo11n,0.8233535733344902,0.8132001258844608,0.5313198248950501,0.8025194370830152,0.7896832815644449,0.7517397214817592,0.6572908395681979,0.45910093590147455,0.19401094541177155,0.021199278709886093,0.0011001100110011,923,1,5297,0.4,9062.84238144,2376.074061221769
isotonic,5841.0,652.8269836956522,0.8329242967717576,real,2971.0423814400006,1695.2160883956822,0.7915309446254072,gate_mbv3large_yolo11n,0.8232600591388605,0.8130896084173717,0.531225878737946,0.8024222580426013,0.7895144290780775,0.7515629167991161,0.6571813316917741,0.4589832149435301,0.19395464330077572,0.02119021595635191,0.0011001100110011,885,1,5297,0.45,8812.04238144,2348.0430720913346
isotonic,5405.4,604.1415815217392,0.8453841797243723,real,2971.0423814400006,1695.2160883956822,0.757871878393051,gate_mbv3large_yolo11n,0.8230528880316156,0.8129084863531423,0.5294163778203412,0.8022380504211079,0.7808220840752713,0.743110060046139,0.6570285156430362,0.45887198824521847,0.19385044668174423,0.021181148695135453,0.0011001100110011,819,1,5297,0.5,8376.44238144,2299.3576699174214
isotonic,5405.4,604.1415815217392,0.8453841797243723,real,2971.0423814400006,1695.2160883956822,0.757871878393051,gate_mbv3large_yolo11n,0.8230528880316156,0.8129084863531423,0.5294163778203412,0.8022380504211079,0.7808220840752713,0.743110060046139,0.6570285156430362,0.45887198824521847,0.19385044668174423,0.021181148695135453,0.0011001100110011,819,1,5297,0.55,8376.44238144,2299.3576699174214
isotonic,4402.2,492.017625,0.8740796677364546,real,2971.0423814400006,1695.2160883956822,0.6644951140065146,gate_mbv3large_yolo11n,0.8135571052131998,0.8034848475198245,0.5264684473241337,0.7929349074147827,0.7802903076874182,0.7427329425480131,0.6567447314526171,0.4587999755936436,0.19384373197270627,0.02119581382812954,0.0011001100110011,667,1,5297,0.6000000000000001,7373.242381440001,2187.233713395682
isotonic,4402.2,492.017625,0.8740796677364546,real,2971.0423814400006,1695.2160883956822,0.6644951140065146,gate_mbv3large_yolo11n,0.8135571052131998,0.8034848475198245,0.5264684473241337,0.7929349074147827,0.7802903076874182,0.7427329425480131,0.6567447314526171,0.4587999755936436,0.19384373197270627,0.02119581382812954,0.0011001100110011,667,1,5297,0.65,7373.242381440001,2187.233713395682
isotonic,4151.4,463.98663586956525,0.8812535397394752,real,2971.0423814400006,1695.2160883956822,0.6362649294245385,gate_mbv3large_yolo11n,0.8039001480192205,0.7938811708317806,0.5202257141803968,0.783422221008667,0.7708997310822095,0.7336648944734441,0.6485504328536066,0.45201203026427417,0.19364069728768618,0.021185705972077317,0.0011001100110011,629,1,5297,0.7000000000000001,7122.44238144,2159.2027242652475
isotonic,4151.4,463.98663586956525,0.8812535397394752,real,2971.0423814400006,1695.2160883956822,0.6362649294245385,gate_mbv3large_yolo11n,0.8039001480192205,0.7938811708317806,0.5202257141803968,0.783422221008667,0.7708997310822095,0.7336648944734441,0.6485504328536066,0.45201203026427417,0.19364069728768618,0.021185705972077317,0.0011001100110011,629,1,5297,0.75,7122.44238144,2159.2027242652475
isotonic,4151.4,463.98663586956525,0.8812535397394752,real,2971.0423814400006,1695.2160883956822,0.6362649294245385,gate_mbv3large_yolo11n,0.8039001480192205,0.7938811708317806,0.5202257141803968,0.783422221008667,0.7708997310822095,0.7336648944734441,0.6485504328536066,0.45201203026427417,0.19364069728768618,0.021185705972077317,0.0011001100110011,629,1,5297,0.8,7122.44238144,2159.2027242652475
isotonic,2976.6,332.68358152173914,0.9148574664904663,real,2971.0423814400006,1695.2160883956822,0.4733984799131379,gate_mbv3large_yolo11n,0.764987100407777,0.7550596968688286,0.49580145293352285,0.7447446228816036,0.7326601187472767,0.6960389990954164,0.621153159159397,0.4362237389650167,0.1862307115536422,0.019751559291681847,0.0011648223645894002,451,1,5297,0.8500000000000001,5947.6423814400005,2027.8996699174213
isotonic,2976.6,332.68358152173914,0.9148574664904663,real,2971.0423814400006,1695.2160883956822,0.4733984799131379,gate_mbv3large_yolo11n,0.764987100407777,0.7550596968688286,0.49580145293352285,0.7447446228816036,0.7326601187472767,0.6960389990954164,0.621153159159397,0.4362237389650167,0.1862307115536422,0.019751559291681847,0.0011648223645894002,451,1,5297,0.9,5947.6423814400005,2027.8996699174213
