epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
29,10497.5,0.80199,0.56179,1.00216,0.01993,0.93999,0.85951,0.92183,0.76187,0.60456,1.31396,0.68709,0.01395,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,10852.4,0.78414,0.55599,0.98892,0.01849,0.9378,0.86012,0.92031,0.7555,0.6056,1.33474,0.68633,0.0153,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,11206.9,0.79678,0.55276,1.00184,0.01978,0.94366,0.85803,0.92062,0.75656,0.60725,1.29517,0.69845,0.01517,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,11562.2,0.78532,0.5437,0.98801,0.01898,0.94183,0.85611,0.92091,0.76061,0.61259,1.37162,0.69377,0.01407,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,11916.9,0.77304,0.52399,0.9857,0.01824,0.94709,0.85405,0.92152,0.76295,0.60369,1.15123,0.68953,0.01364,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,12272,0.76437,0.53522,0.98691,0.01837,0.94126,0.86347,0.92464,0.76683,0.59074,1.17268,0.68447,0.01459,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,12628.2,0.73907,0.49769,0.96332,0.01647,0.94121,0.86295,0.92307,0.76666,0.59788,1.23234,0.68753,0.01429,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,12982.8,0.74944,0.51047,0.9764,0.01789,0.94436,0.86,0.92213,0.76252,0.60483,1.24592,0.6883,0.01391,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,13338.7,0.73997,0.49395,0.96888,0.01678,0.94577,0.85926,0.92372,0.76867,0.59886,1.11581,0.68805,0.01489,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,13694.9,0.728,0.48295,0.96676,0.01591,0.94967,0.85606,0.92523,0.7691,0.60598,1.0874,0.68731,0.01422,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,14051.7,0.72028,0.47992,0.96026,0.01591,0.94801,0.85743,0.92438,0.76721,0.59306,1.19701,0.68014,0.01543,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,14407.2,0.71875,0.48834,0.96105,0.01574,0.94712,0.85526,0.92393,0.76783,0.58112,1.22462,0.67472,0.01197,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,14760,0.74149,0.53146,0.98651,0.01478,0.95049,0.85432,0.92424,0.76874,0.58918,0.89029,0.6842,0.01322,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,15110.7,0.72201,0.49391,0.97026,0.01428,0.94933,0.85435,0.92427,0.76808,0.59094,1.0666,0.67949,0.01155,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,15461.7,0.70751,0.47804,0.96427,0.01445,0.94444,0.85829,0.9242,0.77035,0.59923,0.99196,0.68306,0.01475,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,15812.3,0.69673,0.47812,0.95612,0.01286,0.94652,0.85574,0.92283,0.76886,0.5973,1.06158,0.68128,0.01504,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,16162.9,0.68459,0.47141,0.95756,0.01286,0.94703,0.85544,0.9225,0.77092,0.59528,0.99345,0.68205,0.0149,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,16513.2,0.67953,0.45955,0.95969,0.01412,0.94786,0.85312,0.92234,0.76998,0.59668,1.01557,0.68519,0.01546,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,16862.9,0.67876,0.45475,0.95609,0.01438,0.94705,0.85539,0.92304,0.76976,0.59988,1.07379,0.6879,0.01522,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,17212,0.65895,0.43018,0.93701,0.01307,0.94651,0.85492,0.9229,0.76946,0.6008,1.08648,0.68738,0.0149,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,17561.1,0.65231,0.42609,0.93755,0.01195,0.94481,0.85717,0.92258,0.76964,0.60119,1.07862,0.68644,0.01489,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,17910.3,0.644,0.41507,0.93849,0.01242,0.94575,0.856,0.9228,0.77043,0.59671,1.09276,0.6835,0.01542,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
