calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
platt,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,codesign_ships_shared,0.8204415621526602,0.8083920280548441,0.4745779144075006,0.7856143664332058,0.7388890525774692,0.6621176583460091,0.5126017487376128,0.3060446706675783,0.09943849583601279,0.012153165195450495,8.639607416239006e-05,5297,1,5297,0.0,1000011.6890030081,110735.14701721433
platt,884423.3130639361,98835.50280227792,0.09269397772323962,real,25232.186443776005,1802.2176906088134,0.996742671009772,codesign_ships_shared,0.8204409095736868,0.8083890703368324,0.47457518831381573,0.7856059722459595,0.738886744399945,0.6621082649511288,0.5125976040487826,0.30604578546129446,0.09943793908278713,0.012153196963578458,8.639607416239006e-05,4806,1,5297,0.05,909655.4995077121,100637.72049288673
platt,788546.3787929601,88121.12557381624,0.1910515386067585,real,25232.186443776005,1802.2176906088134,0.98914223669924,codesign_ships_shared,0.8204396375877672,0.8083932232224609,0.4745741863053207,0.7856037301852467,0.7388817401314163,0.6620995640484213,0.5125872377361388,0.30605702546248015,0.09943989089935903,0.012153417705754935,8.639607416239006e-05,4285,1,5297,0.1,813778.5652367361,89923.34326442506
platt,627340.6313431041,70106.16501310142,0.35642816688691714,real,25232.186443776005,1802.2176906088134,0.9109663409337676,codesign_ships_shared,0.8007351104200083,0.7799193130497996,0.46057784288249204,0.7660427312645085,0.7196490386487976,0.64326954247952,0.495715867796322,0.2933151261816434,0.09563595237785648,0.011406306768171929,8.943983829277237e-05,3409,1,5297,0.15000000000000002,652572.8177868801,71908.38270371023
platt,354799.86425036803,39649.365252349526,0.636020388899377,real,25232.186443776005,1802.2176906088134,0.5211726384364821,codesign_ships_shared,0.48743748355593286,0.47602449586906437,0.268914156933317,0.46297230184995664,0.42652972164583547,0.36174128259829,0.26412487626933523,0.1480703831070632,0.05042073708949014,0.011750702076421789,6.958527178019006e-05,1928,1,5297,0.2,380032.05069414404,41451.58294295834
platt,154028.77924147202,17212.924645340536,0.8419860298282047,real,25232.186443776005,1802.2176906088134,0.1563517915309446,codesign_ships_shared,0.13720989600698208,0.13667575064804077,0.08122696702502452,0.12732589261050956,0.12597099101979403,0.11369148392132596,0.08996646376169817,0.05584825473699662,0.02351683282934187,0.0019801980198019802,8.39066957543212e-05,837,1,5297,0.25,179260.96568524803,19015.14233594935
platt,65144.788353024,7280.018308782019,0.933169718708703,real,25232.186443776005,1802.2176906088134,0.05971769815418024,codesign_ships_shared,0.038996756791288535,0.03877036465786572,0.02321031051205349,0.03813386244494667,0.02932266240880707,0.028911483332702007,0.02716918757415819,0.01795426021475387,0.009900990099009901,0.0029435375970029436,0.0,354,1,5297,0.30000000000000004,90376.9747968,9082.235999390832
platt,25027.376316416,2796.843192074448,0.9743250896734,real,25232.186443776005,1802.2176906088134,0.010857763300760043,codesign_ships_shared,0.009900990099009901,0.009900990099009901,0.008415841584158416,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0049504950495049506,0.0,136,1,5297,0.35000000000000003,50259.562760192006,4599.060882683261
platt,8833.191641088,987.121126614511,0.9909382669435529,real,25232.186443776005,1802.2176906088134,0.003257328990228013,codesign_ships_shared,0.009900990099009901,0.009900990099009901,0.007920792079207921,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0,0.0,48,1,5297,0.4,34065.378084864,2789.3388172233244
platt,3128.422039552,349.605399009306,0.996790636209175,real,25232.186443776005,1802.2176906088134,0.0010857763300760044,codesign_ships_shared,0.009900990099009901,0.009900990099009901,0.005940594059405941,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.0,17,1,5297,0.45,28360.608483328004,2151.8230896181194
platt,920.12412928,102.82511735567823,0.9990560694732867,real,25232.186443776005,1802.2176906088134,0.0,codesign_ships_shared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5297,0.5,26152.310573056006,1905.0428079644917
platt,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_ships_shared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5297,0.55,25232.186443776005,1802.2176906088134
platt,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_ships_shared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5297,0.6000000000000001,25232.186443776005,1802.2176906088134
platt,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_ships_shared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5297,0.65,25232.186443776005,1802.2176906088134
platt,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_ships_shared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5297,0.7000000000000001,25232.186443776005,1802.2176906088134
platt,0.0,0.0,1.0,real,25232.186443776005,1802.2176906088134,0.0,codesign_ships_shared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5297,0.75,25232.186443776005,1802.2176906088134
