calibration,detector_gflops,detector_latency_ms,filter_rate,gate,gate_gflops,gate_latency_ms,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_accepted,n_classes,n_tiles,threshold,total_gflops,total_latency_ms
platt,974779.5025592321,108932.92932660552,0.0,real,25232.186443776005,1802.2176906088134,1.0,gate_resnet18,0.8204416864049904,0.8083921525511768,0.4745779639397174,0.7856143879518543,0.7388888157920789,0.662118341320981,0.5126015083990697,0.3060447651949142,0.09943849583601279,0.012153165195450495,8.632075064524761e-05,5297,1,5297,0.0,1000011.6890030081,110735.14701721433
platt,373938.44613939204,41788.12769334763,0.6163866339437417,real,25232.186443776005,1802.2176906088134,0.9500542888165038,gate_resnet18,0.8203530974635307,0.8083161246514892,0.47454031552150244,0.7855229728449191,0.7388441315282402,0.6620547688832584,0.5125472306875769,0.3060584574979832,0.09946493801739098,0.012155037566472975,8.639607416239006e-05,2032,1,5297,0.05,399170.63258316804,43590.345383956446
platt,271620.642963456,30353.974643396214,0.7213517085142533,real,25232.186443776005,1802.2176906088134,0.9066232356134636,gate_resnet18,0.8202979113245896,0.7994053929520591,0.47362617192978834,0.7854686256303498,0.7388256140976822,0.6620007014199576,0.5125237341159262,0.3060293552208737,0.09946736796864708,0.01215662049363573,8.639607416239006e-05,1476,1,5297,0.1,296852.829407232,32156.192334005027
platt,228374.808887296,25521.194127679337,0.7657164432697754,real,25232.186443776005,1802.2176906088134,0.8794788273615635,gate_resnet18,0.8202657771905872,0.7993727947837542,0.473615482644343,0.7854493013683835,0.7388427954521639,0.6619958015057866,0.5125101037761057,0.30600532683722353,0.0994692708891158,0.012157258566146927,8.639607416239006e-05,1241,1,5297,0.15000000000000002,253606.99533107202,27323.41181828815
platt,201507.18431232,22518.700700893532,0.7932792146498018,real,25232.186443776005,1802.2176906088134,0.8479913137893594,gate_resnet18,0.8111635385892277,0.7993647575785504,0.4710629978532753,0.7766865759021465,0.738868996686318,0.6543471933213392,0.5125020449058727,0.30601072077614705,0.09943937406044422,0.01216045596206215,8.632075064524761e-05,1095,1,5297,0.2,226739.370756096,24320.918391502346
platt,187337.272721408,20935.193893616088,0.8078157447611856,real,25232.186443776005,1802.2176906088134,0.8251900108577633,gate_resnet18,0.8111445948682157,0.7993315169386442,0.4710456676102215,0.7766657510177986,0.7388391329085132,0.6543280282749089,0.5124848627531373,0.3059850407823767,0.09943310634584464,0.0121583214621308,8.632075064524761e-05,1018,1,5297,0.25,212569.459165184,22737.4115842249
platt,173719.435608064,19413.38215675205,0.8217859165565414,real,25232.186443776005,1802.2176906088134,0.8089033659066233,gate_resnet18,0.8111454275779709,0.7993149550060228,0.4710270615716657,0.7766454486818613,0.7387829955096038,0.6543207957334417,0.5124813620804826,0.30591241399044433,0.09942489666756588,0.012155999718618306,8.632075064524761e-05,944,1,5297,0.30000000000000004,198951.62205184,21215.599847360863
platt,164334.169489408,18364.565959724132,0.8314140079290164,real,25232.186443776005,1802.2176906088134,0.7958740499457112,gate_resnet18,0.8111411179377817,0.7993012667095996,0.4710424446458643,0.776698503026298,0.738826975159929,0.6543678053926836,0.5125054080414878,0.3059186698819823,0.0994217010322302,0.012156678526005132,8.632075064524761e-05,893,1,5297,0.35000000000000003,189566.355933184,20166.783650332945
platt,156421.10197760002,17480.2699504653,0.8395318104587502,real,25232.186443776005,1802.2176906088134,0.7741585233441911,gate_resnet18,0.8110672335521777,0.7992349545369847,0.47102820059927997,0.7766925423006771,0.7387555893715667,0.654293430841585,0.5125034144704298,0.3059654959292691,0.0995191648042225,0.012163708656637831,8.647152924899476e-05,850,1,5297,0.4,181653.28842137603,19282.487641074113
platt,149796.208246784,16739.929105504416,0.8463281102510856,real,25232.186443776005,1802.2176906088134,0.755700325732899,gate_resnet18,0.8109680053402419,0.7991529646201233,0.4705031411174737,0.7766228023037474,0.7386081046881997,0.6541477719643827,0.512322114036606,0.30145838546595016,0.09950011864434812,0.01216467258188804,8.647152924899476e-05,814,1,5297,0.45,175028.39469056,18542.14679611323
platt,143539.36416768,16040.718307485804,0.8527468378327355,real,25232.186443776005,1802.2176906088134,0.738327904451683,gate_resnet18,0.8108969199236362,0.799059249320983,0.4697758007946812,0.776572224692902,0.7384767322411545,0.6539932700169385,0.5056765402266297,0.3013582098440027,0.09947206417513432,0.012166174669919002,8.662283551189765e-05,780,1,5297,0.5,168771.550611456,17842.935998094617
