bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
<32px,temperature,0.9243243243243243,real,0.5151515151515151,gate_resnet18_temperature,0.03565100870989355,0.03256160202486414,0.012529839450110426,0.02885927690513412,0.02718429737710613,0.0005211047420531526,0.0005211047420531526,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.25
>256px,temperature,0.5573593073593074,real,0.9553072625698324,gate_resnet18_temperature,0.852855270365043,0.8417227991726349,0.5043432574035599,0.8289898315069604,0.7914115598492267,0.7075657480265821,0.557424593106299,0.33847090721837775,0.11211468295916027,0.012794043746513504,8.31380848008465e-05,1,924,924,size_bucket,0.25
32-96px,temperature,0.8265124555160143,real,0.678391959798995,gate_resnet18_temperature,0.46006694568459633,0.4376773621188146,0.22377715108401025,0.4102418966836046,0.3771691834359935,0.2827434849119139,0.1715138157306529,0.07630486730523135,0.021791677085878227,0.00024042139313269076,2.1856490284790067e-05,1,1124,1124,size_bucket,0.30000000000000004
96-256px,temperature,0.729818780889621,real,0.851963746223565,gate_resnet18_temperature,0.6846666638999592,0.64779687231054,0.3445545122686782,0.6080483618701186,0.5532046192145584,0.4580932498456847,0.30724234468968215,0.14125081066406742,0.0400793218755513,0.004902325945593757,0.0002605523710265763,1,1214,1214,size_bucket,0.30000000000000004
<32px,temperature,0.9395577395577396,real,0.3939393939393939,gate_resnet18_temperature,0.03173817381738174,0.028987898789878987,0.011804180418041803,0.028987898789878987,0.027227722772277228,0.00055005500550055,0.00055005500550055,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.30000000000000004
>256px,temperature,0.579004329004329,real,0.9329608938547486,gate_resnet18_temperature,0.8528408287036425,0.8417124025859449,0.5043322013157964,0.828960212875583,0.7913837735253896,0.7075527032136196,0.5574202491333696,0.33846709624878624,0.11210756504031338,0.012794043746513504,8.31380848008465e-05,1,924,924,size_bucket,0.30000000000000004
32-96px,temperature,0.8389679715302492,real,0.6532663316582915,gate_resnet18_temperature,0.4508788451340463,0.43642210481533555,0.2225110218861614,0.409046448261049,0.37558272481043803,0.28278087647151373,0.17220263309819106,0.07585423005833626,0.02207655782078449,0.00024364852592641815,2.214986599331074e-05,1,1124,1124,size_bucket,0.35000000000000003
96-256px,temperature,0.7339373970345964,real,0.8489425981873112,gate_resnet18_temperature,0.6846743831716663,0.64780439482862,0.344557219396735,0.6080518074051595,0.5532078001201998,0.458096123888729,0.30724467369673664,0.14125081066406742,0.0400793218755513,0.004902325945593757,0.0002605523710265763,1,1214,1214,size_bucket,0.35000000000000003
<32px,temperature,0.9503685503685504,real,0.36363636363636365,gate_resnet18_temperature,0.043140028288543145,0.03624469589816124,0.015028288543140029,0.03624469589816124,0.03182461103253183,0.0014144271570014143,0.0014144271570014143,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.35000000000000003
>256px,temperature,0.5887445887445888,real,0.9245810055865922,gate_resnet18_temperature,0.8528355523811559,0.8417080737336444,0.504322542902716,0.8289516575141427,0.7913699184676003,0.7075407030734561,0.5574080470922239,0.3384498624799724,0.11209056568267298,0.012787910517491006,8.31380848008465e-05,1,924,924,size_bucket,0.35000000000000003
